pathwayID,entityRef
R-HSA-381119,reactome:ProteinReference6250
R-HSA-381119,reactome:DnaReference254
R-HSA-381119,reactome:ProteinReference6261
R-HSA-381119,reactome:DnaReference250
R-HSA-381119,reactome:ProteinReference2691
R-HSA-381119,reactome:DnaReference217
R-HSA-381119,reactome:ProteinReference595
R-HSA-381119,reactome:DnaReference216
R-HSA-381119,reactome:ProteinReference1274
R-HSA-381119,reactome:DnaReference227
R-HSA-381119,reactome:ProteinReference4120
R-HSA-381119,reactome:DnaReference235
R-HSA-381119,reactome:ProteinReference6254
R-HSA-381119,reactome:DnaReference231
R-HSA-381119,reactome:ProteinReference6253
R-HSA-381119,reactome:DnaReference259
R-HSA-381119,reactome:ProteinReference6264
R-HSA-381119,reactome:DnaReference240
R-HSA-381119,reactome:ProteinReference6258
R-HSA-381119,reactome:DnaReference258
R-HSA-381119,reactome:ProteinReference5107
R-HSA-381119,reactome:DnaReference218
R-HSA-381119,reactome:ProteinReference404
R-HSA-381119,reactome:DnaReference249
R-HSA-381119,reactome:ProteinReference3720
R-HSA-381119,reactome:DnaReference253
R-HSA-381119,reactome:ProteinReference4160
R-HSA-381119,reactome:DnaReference226
R-HSA-381119,reactome:ProteinReference6251
R-HSA-381119,reactome:DnaReference257
R-HSA-381119,reactome:ProteinReference5605
R-HSA-381119,reactome:DnaReference262
R-HSA-381119,reactome:ProteinReference5063
R-HSA-381119,reactome:DnaReference221
R-HSA-381119,reactome:ProteinReference6248
R-HSA-381119,reactome:DnaReference234
R-HSA-381119,reactome:ProteinReference4138
R-HSA-381119,reactome:DnaReference230
R-HSA-381119,reactome:ProteinReference936
R-HSA-381119,reactome:DnaReference239
R-HSA-381119,reactome:ProteinReference6257
R-HSA-381119,reactome:DnaReference243
R-HSA-381119,reactome:ProteinReference1380
R-HSA-381119,reactome:DnaReference252
R-HSA-381119,reactome:ProteinReference4135
R-HSA-381119,reactome:DnaReference256
R-HSA-381119,reactome:ProteinReference6263
R-HSA-381119,reactome:DnaReference248
R-HSA-381119,reactome:ProteinReference3711
R-HSA-381119,
R-HSA-381119,reactome:ProteinReference5709
R-HSA-381119,reactome:SmallMoleculeReference2
R-HSA-381119,reactome:ProteinReference6268
R-HSA-381119,reactome:ProteinReference665
R-HSA-381119,reactome:ProteinReference664
R-HSA-381119,reactome:ProteinReference6273
R-HSA-381119,reactome:ProteinReference6274
R-HSA-381119,reactome:ProteinReference6272
R-HSA-381119,reactome:ProteinReference6271
R-HSA-381119,reactome:ProteinReference6270
R-HSA-381119,reactome:ProteinReference663
R-HSA-381119,reactome:ProteinReference6269
R-HSA-381119,reactome:ProteinReference6243
R-HSA-381119,reactome:DnaReference213
R-HSA-381119,reactome:ProteinReference4114
R-HSA-381119,reactome:DnaReference212
R-HSA-381119,reactome:ProteinReference1075
R-HSA-381119,reactome:ProteinReference1076
R-HSA-381119,reactome:ProteinReference1077
R-HSA-381119,reactome:ProteinReference6147
R-HSA-381119,reactome:DnaReference168
R-HSA-381119,reactome:ProteinReference6148
R-HSA-381119,reactome:DnaReference215
R-HSA-381119,reactome:DnaReference214
R-HSA-381119,reactome:ProteinReference5072
R-HSA-381119,reactome:DnaReference211
R-HSA-381119,reactome:ProteinReference6152
R-HSA-381119,reactome:DnaReference163
R-HSA-381119,reactome:ProteinReference6139
R-HSA-381119,reactome:ProteinReference3088
R-HSA-381119,reactome:ProteinReference3078
R-HSA-381119,reactome:ProteinReference3083
R-HSA-381119,reactome:ProteinReference3084
R-HSA-381119,reactome:ProteinReference3085
R-HSA-381119,reactome:ProteinReference3081
R-HSA-381119,reactome:ProteinReference3082
R-HSA-381119,reactome:ProteinReference3086
R-HSA-381119,reactome:ProteinReference3087
R-HSA-381119,reactome:ProteinReference3080
R-HSA-381119,reactome:ProteinReference3079
R-HSA-381119,reactome:ProteinReference3093
R-HSA-381119,reactome:ProteinReference3092
R-HSA-381119,reactome:DnaReference264
R-HSA-381119,reactome:ProteinReference5073
R-HSA-381119,reactome:DnaReference263
R-HSA-381119,reactome:ProteinReference6267
R-HSA-381119,reactome:DnaReference199
R-HSA-381119,reactome:ProteinReference6179
R-HSA-381119,reactome:DnaReference172
R-HSA-381119,reactome:ProteinReference2314
R-HSA-381119,reactome:ProteinReference6166
R-HSA-381119,reactome:RnaReference88
R-HSA-381119,reactome:ProteinReference40
R-HSA-381119,reactome:ProteinReference41
R-HSA-381119,reactome:ProteinReference42
R-HSA-3371453,reactome:ProteinReference5420
R-HSA-3371453,reactome:ProteinReference6034
R-HSA-3371453,reactome:ProteinReference6043
R-HSA-3371453,reactome:ProteinReference6050
R-HSA-3371453,reactome:ProteinReference6049
R-HSA-3371453,
R-HSA-3371453,reactome:ProteinReference6069
R-HSA-3371453,reactome:SmallMoleculeReference3
R-HSA-3371453,reactome:SmallMoleculeReference4
R-HSA-3371453,reactome:SmallMoleculeReference294
R-HSA-3371453,reactome:SmallMoleculeReference1152
R-HSA-3371453,reactome:SmallMoleculeReference1164
R-HSA-3371453,reactome:SmallMoleculeReference2
R-HSA-3371453,reactome:SmallMoleculeReference5
R-HSA-3371453,reactome:ProteinReference1224
R-HSA-3371453,reactome:ProteinReference797
R-HSA-3371453,reactome:ProteinReference778
R-HSA-3371453,reactome:ProteinReference796
R-HSA-3371453,reactome:ProteinReference775
R-HSA-3371453,reactome:ProteinReference776
R-HSA-3371453,reactome:ProteinReference773
R-HSA-3371453,reactome:ProteinReference769
R-HSA-3371453,reactome:ProteinReference770
R-HSA-3371453,reactome:ProteinReference786
R-HSA-3371453,reactome:ProteinReference779
R-HSA-3371453,reactome:ProteinReference783
R-HSA-3371453,reactome:ProteinReference780
R-HSA-3371453,reactome:ProteinReference782
R-HSA-3371453,reactome:ProteinReference781
R-HSA-3371453,reactome:ProteinReference799
R-HSA-3371453,reactome:ProteinReference789
R-HSA-3371453,reactome:ProteinReference792
R-HSA-3371453,reactome:ProteinReference788
R-HSA-3371453,reactome:ProteinReference791
R-HSA-3371453,reactome:ProteinReference795
R-HSA-3371453,reactome:ProteinReference787
R-HSA-3371453,reactome:ProteinReference793
R-HSA-3371453,reactome:ProteinReference790
R-HSA-3371453,reactome:ProteinReference794
R-HSA-3371453,reactome:ProteinReference777
R-HSA-3371453,reactome:ProteinReference768
R-HSA-3371453,reactome:ProteinReference798
R-HSA-3371453,reactome:ProteinReference774
R-HSA-3371453,reactome:ProteinReference6036
R-HSA-3371453,reactome:ProteinReference5297
R-HSA-3371453,reactome:ProteinReference4444
R-HSA-3371453,reactome:ProteinReference5298
R-HSA-3371453,reactome:ProteinReference6048
R-HSA-3371453,reactome:ProteinReference6068
R-HSA-73927,reactome:ProteinReference8319
R-HSA-73927,reactome:ProteinReference5326
R-HSA-73927,reactome:ProteinReference5323
R-HSA-73927,reactome:ProteinReference5324
R-HSA-73927,reactome:ProteinReference5321
R-HSA-73927,reactome:ProteinReference5325
R-HSA-73927,reactome:ProteinReference5322
R-HSA-73927,reactome:ProteinReference5293
R-HSA-73927,reactome:ProteinReference4458
R-HSA-73927,reactome:SmallMoleculeReference2795
R-HSA-73927,reactome:ProteinReference10606
R-HSA-73927,reactome:SmallMoleculeReference199
R-HSA-73927,reactome:SmallMoleculeReference2793
R-HSA-73927,reactome:ProteinReference8320
R-HSA-73927,reactome:SmallMoleculeReference2794
R-HSA-73927,reactome:SmallMoleculeReference2796
R-HSA-73927,reactome:SmallMoleculeReference2792
R-HSA-73927,
R-HSA-73927,reactome:SmallMoleculeReference196
R-HSA-73927,reactome:ProteinReference8321
R-HSA-173599,reactome:SmallMoleculeReference215
R-HSA-173599,reactome:SmallMoleculeReference206
R-HSA-173599,reactome:ProteinReference326
R-HSA-173599,reactome:SmallMoleculeReference44
R-HSA-173599,reactome:SmallMoleculeReference212
R-HSA-173599,reactome:SmallMoleculeReference282
R-HSA-173599,reactome:SmallMoleculeReference294
R-HSA-173599,reactome:ProteinReference906
R-HSA-173599,reactome:SmallMoleculeReference347
R-HSA-173599,reactome:SmallMoleculeReference346
R-HSA-173599,reactome:SmallMoleculeReference216
R-HSA-173599,reactome:SmallMoleculeReference233
R-HSA-173599,reactome:ProteinReference720
R-HSA-173599,reactome:SmallMoleculeReference3
R-HSA-173599,reactome:SmallMoleculeReference293
R-HSA-173599,reactome:ProteinReference2670
R-HSA-173599,reactome:SmallMoleculeReference209
R-HSA-173599,reactome:ProteinReference325
R-HSA-72203,reactome:ProteinReference3043
R-HSA-72203,reactome:ProteinReference3042
R-HSA-72203,reactome:ProteinReference3039
R-HSA-72203,reactome:ProteinReference3041
R-HSA-72203,reactome:ProteinReference3044
R-HSA-72203,reactome:ProteinReference3040
R-HSA-72203,reactome:ProteinReference3038
R-HSA-72203,reactome:ProteinReference3014
R-HSA-72203,reactome:ProteinReference2831
R-HSA-72203,reactome:ProteinReference2995
R-HSA-72203,reactome:ProteinReference2981
R-HSA-72203,reactome:ProteinReference2830
R-HSA-72203,reactome:ProteinReference2812
R-HSA-72203,reactome:ProteinReference2813
R-HSA-72203,reactome:ProteinReference2855
R-HSA-72203,reactome:ProteinReference2833
R-HSA-72203,reactome:ProteinReference3033
R-HSA-72203,reactome:ProteinReference3015
R-HSA-72203,reactome:ProteinReference3016
R-HSA-72203,reactome:ProteinReference3028
R-HSA-72203,reactome:ProteinReference3025
R-HSA-72203,reactome:ProteinReference3023
R-HSA-72203,reactome:ProteinReference3026
R-HSA-72203,reactome:ProteinReference3029
R-HSA-72203,reactome:ProteinReference3027
R-HSA-72203,reactome:ProteinReference3024
R-HSA-72203,reactome:ProteinReference3030
R-HSA-72203,reactome:ProteinReference3019
R-HSA-72203,reactome:ProteinReference3022
R-HSA-72203,reactome:ProteinReference3021
R-HSA-72203,reactome:ProteinReference3020
R-HSA-72203,reactome:ProteinReference3032
R-HSA-72203,reactome:ProteinReference3031
R-HSA-72203,reactome:ProteinReference2900
R-HSA-72203,reactome:ProteinReference2824
R-HSA-72203,reactome:ProteinReference2941
R-HSA-72203,reactome:ProteinReference2902
R-HSA-72203,reactome:ProteinReference2988
R-HSA-72203,reactome:ProteinReference2974
R-HSA-72203,reactome:ProteinReference2958
R-HSA-72203,reactome:ProteinReference2975
R-HSA-72203,reactome:ProteinReference2930
R-HSA-72203,reactome:ProteinReference2825
R-HSA-72203,reactome:ProteinReference2828
R-HSA-72203,reactome:ProteinReference2832
R-HSA-72203,reactome:ProteinReference2822
R-HSA-72203,reactome:ProteinReference2823
R-HSA-72203,reactome:SmallMoleculeReference2
R-HSA-72203,reactome:ProteinReference3037
R-HSA-72203,reactome:ProteinReference3013
R-HSA-72203,
R-HSA-72203,reactome:ProteinReference2872
R-HSA-72203,reactome:ProteinReference2850
R-HSA-72203,reactome:ProteinReference2897
R-HSA-72203,reactome:ProteinReference2875
R-HSA-72203,reactome:ProteinReference2901
R-HSA-72203,reactome:ProteinReference2854
R-HSA-72203,reactome:ProteinReference2876
R-HSA-72203,reactome:ProteinReference2893
R-HSA-72203,reactome:ProteinReference2888
R-HSA-72203,reactome:ProteinReference2895
R-HSA-72203,reactome:ProteinReference2887
R-HSA-72203,reactome:ProteinReference2889
R-HSA-72203,reactome:ProteinReference2891
R-HSA-72203,reactome:ProteinReference2890
R-HSA-72203,reactome:ProteinReference2880
R-HSA-72203,reactome:ProteinReference2881
R-HSA-72203,reactome:ProteinReference2879
R-HSA-72203,reactome:ProteinReference2883
R-HSA-72203,reactome:ProteinReference2884
R-HSA-72203,reactome:ProteinReference2878
R-HSA-72203,reactome:ProteinReference2882
R-HSA-72203,reactome:RnaReference15
R-HSA-72203,reactome:ProteinReference2896
R-HSA-72203,reactome:ProteinReference2867
R-HSA-72203,reactome:ProteinReference2866
R-HSA-72203,reactome:ProteinReference2870
R-HSA-72203,reactome:ProteinReference2865
R-HSA-72203,reactome:ProteinReference2864
R-HSA-72203,reactome:ProteinReference2868
R-HSA-72203,reactome:ProteinReference2886
R-HSA-72203,reactome:ProteinReference2877
R-HSA-72203,reactome:ProteinReference2892
R-HSA-72203,reactome:ProteinReference2885
R-HSA-72203,reactome:ProteinReference2899
R-HSA-72203,reactome:ProteinReference2852
R-HSA-72203,reactome:ProteinReference2874
R-HSA-72203,reactome:ProteinReference2853
R-HSA-72203,reactome:ProteinReference2860
R-HSA-72203,reactome:ProteinReference2863
R-HSA-72203,reactome:ProteinReference2869
R-HSA-72203,reactome:ProteinReference2871
R-HSA-72203,reactome:RnaReference14
R-HSA-72203,reactome:ProteinReference2862
R-HSA-72203,reactome:ProteinReference2898
R-HSA-72203,reactome:ProteinReference2851
R-HSA-72203,reactome:ProteinReference2873
R-HSA-72203,reactome:ProteinReference2790
R-HSA-72203,reactome:ProteinReference2791
R-HSA-72203,reactome:ProteinReference2795
R-HSA-72203,reactome:ProteinReference2787
R-HSA-72203,reactome:ProteinReference2796
R-HSA-72203,reactome:ProteinReference2793
R-HSA-72203,reactome:ProteinReference2792
R-HSA-72203,reactome:ProteinReference2788
R-HSA-72203,reactome:ProteinReference2789
R-HSA-72203,reactome:ProteinReference2794
R-HSA-72203,reactome:ProteinReference2798
R-HSA-72203,reactome:ProteinReference2797
R-HSA-72203,reactome:ProteinReference2799
R-HSA-72203,reactome:ProteinReference2800
R-HSA-72203,reactome:ProteinReference3047
R-HSA-72203,reactome:ProteinReference3048
R-HSA-72203,reactome:SmallMoleculeReference48
R-HSA-72203,reactome:SmallMoleculeReference233
R-HSA-72203,reactome:SmallMoleculeReference349
R-HSA-72203,reactome:SmallMoleculeReference214
R-HSA-72203,reactome:SmallMoleculeReference205
R-HSA-72203,reactome:SmallMoleculeReference206
R-HSA-72203,reactome:ProteinReference3049
R-HSA-72203,reactome:SmallMoleculeReference3
R-HSA-72203,reactome:SmallMoleculeReference4
R-HSA-72203,reactome:SmallMoleculeReference54
R-HSA-72203,reactome:RnaReference18
R-HSA-72203,reactome:ProteinReference2926
R-HSA-72203,reactome:ProteinReference2982
R-HSA-72203,reactome:RnaReference16
R-HSA-72203,reactome:ProteinReference2909
R-HSA-72203,reactome:ProteinReference2910
R-HSA-72203,reactome:ProteinReference2912
R-HSA-72203,reactome:ProteinReference2906
R-HSA-72203,reactome:ProteinReference2986
R-HSA-72203,reactome:ProteinReference2956
R-HSA-72203,reactome:ProteinReference2973
R-HSA-72203,reactome:ProteinReference2980
R-HSA-72203,reactome:ProteinReference2960
R-HSA-72203,reactome:ProteinReference2985
R-HSA-72203,reactome:ProteinReference2929
R-HSA-72203,reactome:ProteinReference2984
R-HSA-72203,reactome:ProteinReference2978
R-HSA-72203,reactome:ProteinReference2979
R-HSA-72203,reactome:ProteinReference2971
R-HSA-72203,reactome:ProteinReference2963
R-HSA-72203,reactome:ProteinReference2962
R-HSA-72203,reactome:ProteinReference2969
R-HSA-72203,reactome:ProteinReference2965
R-HSA-72203,reactome:ProteinReference2934
R-HSA-72203,reactome:ProteinReference2968
R-HSA-72203,reactome:ProteinReference2964
R-HSA-72203,reactome:ProteinReference2937
R-HSA-72203,reactome:ProteinReference2967
R-HSA-72203,reactome:ProteinReference2970
R-HSA-72203,reactome:ProteinReference2966
R-HSA-72203,reactome:ProteinReference2983
R-HSA-72203,reactome:ProteinReference2947
R-HSA-72203,reactome:ProteinReference2955
R-HSA-72203,reactome:ProteinReference2953
R-HSA-72203,reactome:ProteinReference2948
R-HSA-72203,reactome:ProteinReference2951
R-HSA-72203,reactome:ProteinReference2946
R-HSA-72203,reactome:ProteinReference2950
R-HSA-72203,reactome:ProteinReference2952
R-HSA-72203,reactome:ProteinReference2954
R-HSA-72203,reactome:ProteinReference2949
R-HSA-72203,reactome:ProteinReference2987
R-HSA-72203,reactome:ProteinReference2989
R-HSA-72203,reactome:ProteinReference2998
R-HSA-72203,reactome:ProteinReference2992
R-HSA-72203,reactome:ProteinReference2993
R-HSA-72203,reactome:ProteinReference2990
R-HSA-72203,reactome:ProteinReference2997
R-HSA-72203,reactome:ProteinReference2994
R-HSA-72203,reactome:ProteinReference2991
R-HSA-72203,reactome:ProteinReference2996
R-HSA-72203,reactome:SmallMoleculeReference5
R-HSA-72203,reactome:ProteinReference2961
R-HSA-72203,reactome:ProteinReference2959
R-HSA-72203,reactome:ProteinReference2972
R-HSA-72203,reactome:ProteinReference2907
R-HSA-72203,reactome:ProteinReference2933
R-HSA-72203,reactome:ProteinReference2928
R-HSA-72203,reactome:ProteinReference2927
R-HSA-72203,reactome:ProteinReference2938
R-HSA-72203,reactome:ProteinReference2911
R-HSA-72203,reactome:ProteinReference2908
R-HSA-72203,reactome:ProteinReference2932
R-HSA-72203,reactome:ProteinReference2943
R-HSA-72203,reactome:ProteinReference2944
R-HSA-72203,reactome:ProteinReference2945
R-HSA-72203,reactome:ProteinReference2936
R-HSA-72203,reactome:ProteinReference2935
R-HSA-72203,reactome:ProteinReference2957
R-HSA-72203,reactome:ProteinReference2917
R-HSA-72203,reactome:ProteinReference2914
R-HSA-72203,reactome:ProteinReference2915
R-HSA-72203,reactome:ProteinReference2916
R-HSA-72203,reactome:RnaReference17
R-HSA-72203,reactome:ProteinReference2918
R-HSA-72203,reactome:ProteinReference2925
R-HSA-72203,reactome:ProteinReference2920
R-HSA-72203,reactome:ProteinReference2921
R-HSA-72203,reactome:ProteinReference2919
R-HSA-72203,reactome:ProteinReference2922
R-HSA-72203,reactome:ProteinReference2923
R-HSA-72203,reactome:ProteinReference2924
R-HSA-72203,reactome:ProteinReference2859
R-HSA-72203,reactome:ProteinReference2858
R-HSA-72203,reactome:ProteinReference2861
R-HSA-72203,reactome:ProteinReference3002
R-HSA-72203,reactome:ProteinReference3003
R-HSA-72203,reactome:ProteinReference3004
R-HSA-72203,reactome:ProteinReference2999
R-HSA-72203,reactome:ProteinReference3000
R-HSA-72203,reactome:ProteinReference3001
R-HSA-72203,reactome:ProteinReference2904
R-HSA-72203,reactome:ProteinReference2905
R-HSA-72203,reactome:ProteinReference2913
R-HSA-72203,reactome:ProteinReference2903
R-HSA-72203,reactome:ProteinReference2931
R-HSA-72203,reactome:RnaReference21
R-HSA-72203,reactome:ProteinReference3012
R-HSA-72203,reactome:ProteinReference3011
R-HSA-72203,reactome:ProteinReference3010
R-HSA-72203,reactome:ProteinReference2847
R-HSA-72203,reactome:ProteinReference3009
R-HSA-72203,reactome:RnaReference20
R-HSA-72203,reactome:ProteinReference3005
R-HSA-72203,reactome:RnaReference19
R-HSA-72203,reactome:ProteinReference3008
R-HSA-72203,reactome:ProteinReference3007
R-HSA-72203,reactome:ProteinReference3006
R-HSA-72203,reactome:ProteinReference2815
R-HSA-72203,reactome:ProteinReference2816
R-HSA-72203,reactome:ProteinReference2814
R-HSA-72203,reactome:ProteinReference3052
R-HSA-72203,reactome:ProteinReference797
R-HSA-72203,reactome:ProteinReference778
R-HSA-72203,reactome:ProteinReference796
R-HSA-72203,reactome:ProteinReference775
R-HSA-72203,reactome:ProteinReference776
R-HSA-72203,reactome:ProteinReference773
R-HSA-72203,reactome:ProteinReference769
R-HSA-72203,reactome:ProteinReference770
R-HSA-72203,reactome:ProteinReference786
R-HSA-72203,reactome:ProteinReference779
R-HSA-72203,reactome:ProteinReference783
R-HSA-72203,reactome:ProteinReference780
R-HSA-72203,reactome:ProteinReference782
R-HSA-72203,reactome:ProteinReference781
R-HSA-72203,reactome:ProteinReference799
R-HSA-72203,reactome:ProteinReference789
R-HSA-72203,reactome:ProteinReference792
R-HSA-72203,reactome:ProteinReference788
R-HSA-72203,reactome:ProteinReference791
R-HSA-72203,reactome:ProteinReference795
R-HSA-72203,reactome:ProteinReference787
R-HSA-72203,reactome:ProteinReference793
R-HSA-72203,reactome:ProteinReference790
R-HSA-72203,reactome:ProteinReference794
R-HSA-72203,reactome:ProteinReference777
R-HSA-72203,reactome:ProteinReference768
R-HSA-72203,reactome:ProteinReference798
R-HSA-72203,reactome:ProteinReference774
R-HSA-72203,reactome:ProteinReference3053
R-HSA-72203,reactome:ProteinReference3050
R-HSA-72203,reactome:ProteinReference3055
R-HSA-72203,reactome:ProteinReference3054
R-HSA-77288,reactome:SmallMoleculeReference244
R-HSA-77288,reactome:SmallMoleculeReference700
R-HSA-77288,reactome:SmallMoleculeReference3
R-HSA-77288,reactome:SmallMoleculeReference302
R-HSA-77288,reactome:SmallMoleculeReference294
R-HSA-77288,reactome:SmallMoleculeReference203
R-HSA-77288,reactome:SmallMoleculeReference44
R-HSA-77288,reactome:SmallMoleculeReference672
R-HSA-77288,reactome:SmallMoleculeReference701
R-HSA-77288,reactome:SmallMoleculeReference293
R-HSA-77288,reactome:ProteinReference1276
R-HSA-77288,reactome:ProteinReference1275
R-HSA-77288,reactome:ProteinReference1277
R-HSA-77288,reactome:SmallMoleculeReference703
R-HSA-77288,reactome:SmallMoleculeReference684
R-HSA-77288,reactome:ProteinReference1284
R-HSA-77288,reactome:SmallMoleculeReference660
R-HSA-77288,reactome:SmallMoleculeReference699
R-HSA-77288,reactome:SmallMoleculeReference702
R-HSA-77288,reactome:ProteinReference1080
R-HSA-77288,reactome:ProteinReference1285
R-HSA-112308,reactome:SmallMoleculeReference46
R-HSA-112308,reactome:SmallMoleculeReference43
R-HSA-112308,
R-HSA-9620244,reactome:SmallMoleculeReference159
R-HSA-9620244,reactome:ProteinReference10443
R-HSA-9620244,reactome:ProteinReference4150
R-HSA-9620244,reactome:SmallMoleculeReference2
R-HSA-9620244,reactome:SmallMoleculeReference5
R-HSA-9620244,reactome:ProteinReference7753
R-HSA-9620244,reactome:ProteinReference6885
R-HSA-9620244,reactome:ProteinReference7754
R-HSA-9620244,reactome:ProteinReference5527
R-HSA-9620244,reactome:ProteinReference104
R-HSA-9620244,reactome:SmallMoleculeReference46
R-HSA-9620244,
R-HSA-9620244,reactome:ProteinReference11472
R-HSA-9620244,reactome:ProteinReference5443
R-HSA-4641265,
R-HSA-4641265,reactome:ProteinReference4456
R-HSA-4641265,reactome:ProteinReference7575
R-HSA-983169,
R-HSA-983169,reactome:SmallMoleculeReference1447
R-HSA-983169,reactome:SmallMoleculeReference2687
R-HSA-983169,reactome:ProteinReference70
R-HSA-983169,reactome:ProteinReference72
R-HSA-983169,reactome:ProteinReference71
R-HSA-983169,reactome:ProteinReference66
R-HSA-983169,reactome:ProteinReference68
R-HSA-983169,reactome:ProteinReference67
R-HSA-983169,reactome:ProteinReference69
R-HSA-983169,reactome:ProteinReference62
R-HSA-983169,reactome:ProteinReference63
R-HSA-983169,reactome:ProteinReference59
R-HSA-983169,reactome:ProteinReference64
R-HSA-983169,reactome:ProteinReference60
R-HSA-983169,reactome:ProteinReference61
R-HSA-983169,reactome:ProteinReference65
R-HSA-983169,reactome:ProteinReference75
R-HSA-983169,reactome:ProteinReference74
R-HSA-983169,reactome:ProteinReference73
R-HSA-983169,reactome:ProteinReference76
R-HSA-983169,reactome:ProteinReference78
R-HSA-983169,reactome:ProteinReference77
R-HSA-983169,reactome:ProteinReference79
R-HSA-983169,reactome:ProteinReference80
R-HSA-983169,reactome:ProteinReference81
R-HSA-983169,reactome:ProteinReference83
R-HSA-983169,reactome:ProteinReference84
R-HSA-983169,reactome:ProteinReference85
R-HSA-983169,reactome:ProteinReference82
R-HSA-983169,reactome:ProteinReference89
R-HSA-983169,reactome:ProteinReference90
R-HSA-983169,reactome:ProteinReference87
R-HSA-983169,reactome:ProteinReference86
R-HSA-983169,reactome:ProteinReference88
R-HSA-983169,reactome:ProteinReference9231
R-HSA-983169,reactome:SmallMoleculeReference2
R-HSA-983169,reactome:SmallMoleculeReference54
R-HSA-983169,reactome:SmallMoleculeReference349
R-HSA-983169,reactome:SmallMoleculeReference233
R-HSA-983169,reactome:ProteinReference5234
R-HSA-983169,reactome:SmallMoleculeReference2101
R-HSA-983169,reactome:ProteinReference6520
R-HSA-983169,reactome:ProteinReference9234
R-HSA-983169,reactome:ProteinReference4114
R-HSA-983169,reactome:ProteinReference4137
R-HSA-983169,reactome:ProteinReference9233
R-HSA-983169,reactome:ProteinReference9232
R-HSA-983169,reactome:ProteinReference5635
R-HSA-983169,reactome:SmallMoleculeReference3
R-HSA-983169,reactome:ProteinReference4776
R-HSA-983169,reactome:ProteinReference4777
R-HSA-983169,reactome:ProteinReference4775
R-HSA-983169,reactome:ProteinReference4772
R-HSA-983169,reactome:ProteinReference4773
R-HSA-983169,reactome:ProteinReference4115
R-HSA-983169,reactome:ProteinReference6401
R-HSA-983169,reactome:ProteinReference3716
R-HSA-983169,reactome:ProteinReference3715
R-HSA-983169,reactome:SmallMoleculeReference5
R-HSA-983169,reactome:SmallMoleculeReference4
R-HSA-983169,reactome:ProteinReference8972
R-HSA-983169,reactome:SmallMoleculeReference466
R-HSA-983169,reactome:ProteinReference7461
R-HSA-983169,reactome:ProteinReference7842
R-HSA-983169,reactome:ProteinReference6292
R-HSA-983169,reactome:ProteinReference4493
R-HSA-983169,reactome:ProteinReference6291
R-HSA-983169,reactome:SmallMoleculeReference237
R-HSA-983169,reactome:SmallMoleculeReference631
R-HSA-983169,reactome:SmallMoleculeReference632
R-HSA-983169,reactome:SmallMoleculeReference44
R-HSA-983169,reactome:SmallMoleculeReference395
R-HSA-983169,reactome:ProteinReference6210
R-HSA-983169,reactome:ProteinReference6191
R-HSA-983169,reactome:ProteinReference6192
R-HSA-983169,reactome:ProteinReference6209
R-HSA-983169,reactome:ProteinReference6211
R-HSA-983169,reactome:SmallMoleculeReference1897
R-HSA-983169,reactome:SmallMoleculeReference202
R-HSA-983169,reactome:ProteinReference645
R-HSA-983169,reactome:ProteinReference1665
R-HSA-983169,reactome:ProteinReference4627
R-HSA-983169,reactome:ProteinReference1485
R-HSA-983169,reactome:ProteinReference1486
R-HSA-983169,reactome:ProteinReference8837
R-HSA-983169,reactome:ProteinReference8814
R-HSA-983169,reactome:ProteinReference4160
R-HSA-983169,reactome:ProteinReference791
R-HSA-983169,reactome:SmallMoleculeReference234
R-HSA-983169,reactome:SmallMoleculeReference231
R-HSA-912631,
R-HSA-912631,reactome:ProteinReference5514
R-HSA-912631,reactome:ProteinReference6435
R-HSA-912631,reactome:ProteinReference8849
R-HSA-912631,reactome:ProteinReference3365
R-HSA-912631,reactome:SmallMoleculeReference2
R-HSA-912631,reactome:SmallMoleculeReference5
R-HSA-912631,reactome:ProteinReference6751
R-HSA-6805567,
R-HSA-6805567,reactome:ProteinReference8073
R-HSA-6805567,reactome:ProteinReference5377
R-HSA-6805567,reactome:ProteinReference11117
R-HSA-6805567,reactome:ProteinReference11158
R-HSA-6805567,reactome:ProteinReference11132
R-HSA-6805567,reactome:SmallMoleculeReference306
R-HSA-6805567,reactome:SmallMoleculeReference6
R-HSA-6805567,reactome:SmallMoleculeReference2836
R-HSA-6805567,reactome:ProteinReference11111
R-HSA-6805567,reactome:ProteinReference11110
R-HSA-6805567,reactome:ProteinReference11109
R-HSA-6805567,reactome:ProteinReference9352
R-HSA-6805567,reactome:ProteinReference11131
R-HSA-6805567,reactome:ProteinReference11116
R-HSA-6805567,reactome:ProteinReference11153
R-HSA-6805567,reactome:SmallMoleculeReference44
R-HSA-6805567,reactome:ProteinReference11156
R-HSA-6805567,reactome:ProteinReference5178
R-HSA-6805567,reactome:ProteinReference11113
R-HSA-6805567,reactome:SmallMoleculeReference3
R-HSA-6805567,reactome:ProteinReference11114
R-HSA-6805567,reactome:ProteinReference11155
R-HSA-6805567,reactome:ProteinReference11152
R-HSA-6805567,reactome:ProteinReference11157
R-HSA-6805567,reactome:ProteinReference11154
R-HSA-6805567,reactome:ProteinReference10369
R-HSA-6805567,reactome:SmallMoleculeReference298
R-HSA-6805567,reactome:SmallMoleculeReference2837
R-HSA-6805567,reactome:SmallMoleculeReference305
R-HSA-6805567,reactome:ProteinReference11118
R-HSA-9912633,reactome:SmallMoleculeReference3
R-HSA-9912633,
