pathwayID,entity
R-HSA-196741,reactome:SmallMolecule377
R-HSA-196741,reactome:SmallMolecule1384
R-HSA-196741,reactome:SmallMolecule1339
R-HSA-196741,reactome:SmallMolecule2622
R-HSA-9034793,reactome:SmallMolecule2
R-HSA-9034793,reactome:SmallMolecule6
R-HSA-9034793,reactome:Protein1940
R-HSA-9034793,reactome:Protein13902
R-HSA-2022923,reactome:PhysicalEntity54
R-HSA-2022923,reactome:SmallMolecule555
R-HSA-2022923,reactome:SmallMolecule105
R-HSA-2022923,reactome:PhysicalEntity55
R-HSA-2022923,reactome:SmallMolecule553
R-HSA-2022923,reactome:Protein1802
R-HSA-2022923,reactome:Protein1767
R-HSA-2022923,reactome:Protein1786
R-HSA-2022923,reactome:Protein1734
R-HSA-2022923,reactome:Protein1803
R-HSA-2022923,reactome:Protein1715
R-HSA-2022923,reactome:PhysicalEntity52
R-HSA-2022923,reactome:PhysicalEntity53
R-HSA-2022923,reactome:Protein1783
R-HSA-2022923,reactome:PhysicalEntity56
R-HSA-2022923,reactome:PhysicalEntity57
R-HSA-5578768,reactome:SmallMolecule5452
R-HSA-5578768,reactome:SmallMolecule3
R-HSA-5578768,reactome:SmallMolecule5453
R-HSA-5578768,reactome:SmallMolecule3153
R-HSA-5578768,reactome:Protein10688
R-HSA-5578768,reactome:Dna716
R-HSA-5578768,reactome:Protein30014
R-HSA-5578768,reactome:Protein33541
R-HSA-5578768,reactome:Protein33540
R-HSA-5578768,reactome:Protein33539
R-HSA-5578768,reactome:Protein33542
R-HSA-5578768,reactome:Protein33545
R-HSA-5578768,reactome:Protein33544
R-HSA-72306,reactome:SmallMolecule220
R-HSA-72306,reactome:PhysicalEntity416
R-HSA-72306,reactome:SmallMolecule221
R-HSA-72306,reactome:PhysicalEntity417
R-HSA-72306,reactome:PhysicalEntity313
R-HSA-72306,reactome:SmallMolecule1640
R-HSA-72306,reactome:PhysicalEntity322
R-HSA-72306,reactome:SmallMolecule3337
R-HSA-72306,reactome:PhysicalEntity380
R-HSA-72306,reactome:PhysicalEntity383
R-HSA-72306,reactome:Protein4815
R-HSA-72306,reactome:PhysicalEntity386
R-HSA-72306,reactome:SmallMolecule3350
R-HSA-72306,reactome:SmallMolecule513
R-HSA-72306,reactome:PhysicalEntity391
R-HSA-72306,reactome:PhysicalEntity347
R-HSA-72306,reactome:SmallMolecule1253
R-HSA-72306,reactome:PhysicalEntity348
R-HSA-72306,reactome:SmallMolecule1252
R-HSA-72306,reactome:PhysicalEntity428
R-HSA-72306,reactome:PhysicalEntity429
R-HSA-72306,reactome:Protein4834
R-HSA-72306,reactome:PhysicalEntity356
R-HSA-72306,reactome:SmallMolecule3334
R-HSA-72306,reactome:SmallMolecule3335
R-HSA-72306,reactome:PhysicalEntity357
R-HSA-72306,reactome:PhysicalEntity418
R-HSA-72306,reactome:PhysicalEntity419
R-HSA-72306,reactome:SmallMolecule3
R-HSA-72306,reactome:SmallMolecule3349
R-HSA-72306,reactome:SmallMolecule900
R-HSA-72306,reactome:Protein4816
R-HSA-72306,reactome:PhysicalEntity311
R-HSA-72306,reactome:PhysicalEntity312
R-HSA-72306,reactome:Protein4791
R-HSA-72306,reactome:SmallMolecule1779
R-HSA-72306,reactome:PhysicalEntity410
R-HSA-72306,reactome:PhysicalEntity411
R-HSA-72306,reactome:SmallMolecule607
R-HSA-72306,reactome:Protein4827
R-HSA-72306,reactome:SmallMolecule3347
R-HSA-72306,reactome:PhysicalEntity354
R-HSA-72306,reactome:PhysicalEntity355
R-HSA-72306,reactome:SmallMolecule3348
R-HSA-72306,reactome:Protein4808
R-HSA-72306,reactome:PhysicalEntity362
R-HSA-72306,reactome:PhysicalEntity363
R-HSA-72306,reactome:Protein4811
R-HSA-72306,reactome:PhysicalEntity339
R-HSA-72306,reactome:PhysicalEntity343
R-HSA-72306,reactome:PhysicalEntity412
R-HSA-72306,reactome:PhysicalEntity413
R-HSA-72306,reactome:Protein4828
R-HSA-72306,reactome:PhysicalEntity360
R-HSA-72306,reactome:PhysicalEntity361
R-HSA-72306,reactome:PhysicalEntity378
R-HSA-72306,reactome:PhysicalEntity379
R-HSA-72306,reactome:Protein4814
R-HSA-72306,reactome:PhysicalEntity351
R-HSA-72306,reactome:PhysicalEntity353
R-HSA-72306,reactome:Protein4807
R-HSA-72306,reactome:Protein4806
R-HSA-72306,reactome:PhysicalEntity420
R-HSA-72306,reactome:PhysicalEntity423
R-HSA-72306,reactome:Protein4833
R-HSA-72306,reactome:PhysicalEntity349
R-HSA-72306,reactome:SmallMolecule3346
R-HSA-72306,reactome:PhysicalEntity350
R-HSA-72306,reactome:SmallMolecule2246
R-HSA-72306,reactome:PhysicalEntity352
R-HSA-72306,reactome:PhysicalEntity358
R-HSA-72306,reactome:PhysicalEntity359
R-HSA-72306,reactome:PhysicalEntity337
R-HSA-72306,reactome:PhysicalEntity338
R-HSA-72306,reactome:PhysicalEntity331
R-HSA-72306,reactome:PhysicalEntity334
R-HSA-72306,reactome:PhysicalEntity408
R-HSA-72306,reactome:SmallMolecule2
R-HSA-72306,reactome:SmallMolecule535
R-HSA-72306,reactome:PhysicalEntity409
R-HSA-72306,reactome:Protein4826
R-HSA-72306,reactome:PhysicalEntity401
R-HSA-72306,reactome:SmallMolecule3360
R-HSA-72306,reactome:SmallMolecule3359
R-HSA-72306,reactome:SmallMolecule3353
R-HSA-72306,reactome:SmallMolecule3361
R-HSA-72306,reactome:PhysicalEntity404
R-HSA-72306,reactome:PhysicalEntity400
R-HSA-72306,reactome:Protein4822
R-HSA-72306,reactome:PhysicalEntity402
R-HSA-72306,reactome:PhysicalEntity403
R-HSA-72306,reactome:Protein4823
R-HSA-72306,reactome:PhysicalEntity399
R-HSA-72306,reactome:SmallMolecule3358
R-HSA-72306,reactome:Protein4821
R-HSA-72306,reactome:SmallMolecule3351
R-HSA-72306,reactome:PhysicalEntity398
R-HSA-72306,reactome:SmallMolecule3352
R-HSA-72306,reactome:SmallMolecule3354
R-HSA-72306,reactome:SmallMolecule3355
R-HSA-72306,reactome:PhysicalEntity405
R-HSA-72306,reactome:PhysicalEntity396
R-HSA-72306,reactome:PhysicalEntity397
R-HSA-72306,reactome:Protein4819
R-HSA-72306,reactome:PhysicalEntity426
R-HSA-72306,reactome:PhysicalEntity427
R-HSA-72306,reactome:PhysicalEntity414
R-HSA-72306,reactome:PhysicalEntity415
R-HSA-72306,reactome:Protein4829
R-HSA-72306,reactome:PhysicalEntity364
R-HSA-72306,reactome:PhysicalEntity367
R-HSA-72306,reactome:Protein4812
R-HSA-72306,reactome:PhysicalEntity406
R-HSA-72306,reactome:PhysicalEntity407
R-HSA-72306,reactome:Protein4825
R-HSA-72306,reactome:PhysicalEntity370
R-HSA-72306,reactome:PhysicalEntity374
R-HSA-72306,reactome:Protein4813
R-HSA-72306,reactome:PhysicalEntity440
R-HSA-72306,reactome:SmallMolecule222
R-HSA-72306,reactome:PhysicalEntity444
R-HSA-72306,reactome:SmallMolecule219
R-HSA-72306,reactome:PhysicalEntity456
R-HSA-72306,reactome:PhysicalEntity457
R-HSA-72306,reactome:PhysicalEntity448
R-HSA-72306,reactome:PhysicalEntity451
R-HSA-72306,reactome:Protein4840
R-HSA-72306,reactome:SmallMolecule3364
R-HSA-72306,reactome:SmallMolecule859
R-HSA-72306,reactome:SmallMolecule34
R-HSA-72306,reactome:SmallMolecule3365
R-HSA-72306,reactome:Protein4842
R-HSA-72306,reactome:SmallMolecule3363
R-HSA-72306,reactome:Rna103
R-HSA-72306,reactome:Rna109
R-HSA-72306,reactome:SmallMolecule1112
R-HSA-72306,reactome:Protein4841
R-HSA-72306,reactome:PhysicalEntity431
R-HSA-72306,reactome:PhysicalEntity434
R-HSA-72306,reactome:Protein4836
R-HSA-72306,reactome:Protein4837
R-HSA-72306,reactome:PhysicalEntity458
R-HSA-72306,reactome:PhysicalEntity464
R-HSA-72306,reactome:Protein4843
R-HSA-72306,reactome:PhysicalEntity454
R-HSA-72306,reactome:PhysicalEntity455
R-HSA-72306,reactome:SmallMolecule2885
R-HSA-72306,reactome:PhysicalEntity437
R-HSA-72306,reactome:Protein4838
R-HSA-72306,reactome:SmallMolecule1572
R-HSA-72306,reactome:Rna85
R-HSA-72306,reactome:Rna86
R-HSA-72306,reactome:Protein4835
R-HSA-72306,reactome:PhysicalEntity290
R-HSA-72306,reactome:Rna59
R-HSA-72306,reactome:Rna61
R-HSA-72306,reactome:Rna47
R-HSA-72306,reactome:Rna56
R-HSA-72306,reactome:Rna65
R-HSA-72306,reactome:Rna68
R-HSA-72306,reactome:Rna58
R-HSA-72306,reactome:Rna55
R-HSA-72306,reactome:Rna46
R-HSA-72306,reactome:Rna9
R-HSA-72306,reactome:Rna10
R-HSA-72306,reactome:Rna52
R-HSA-72306,reactome:Rna60
R-HSA-72306,reactome:Rna57
R-HSA-72306,reactome:Rna45
R-HSA-72306,reactome:Rna63
R-HSA-72306,reactome:Rna53
R-HSA-72306,reactome:Rna54
R-HSA-72306,reactome:Rna44
R-HSA-72306,reactome:Rna67
R-HSA-72306,reactome:Rna51
R-HSA-72306,reactome:Rna62
R-HSA-72306,reactome:Rna7
R-HSA-72306,reactome:Rna49
R-HSA-72306,reactome:Rna66
R-HSA-72306,reactome:Rna64
R-HSA-72306,reactome:Rna50
R-HSA-72306,reactome:Rna48
R-HSA-72306,reactome:Protein4756
R-HSA-72306,reactome:PhysicalEntity430
R-HSA-72306,reactome:Rna78
R-HSA-72306,reactome:Rna84
R-HSA-72306,reactome:Rna77
R-HSA-72306,reactome:Rna83
R-HSA-72306,reactome:Rna76
R-HSA-72306,reactome:Rna80
R-HSA-72306,reactome:Rna82
R-HSA-72306,reactome:Rna79
R-HSA-72306,reactome:Rna81
R-HSA-72306,reactome:PhysicalEntity303
R-HSA-72306,reactome:PhysicalEntity305
R-HSA-72306,reactome:SmallMolecule880
R-HSA-72306,reactome:SmallMolecule2414
R-HSA-72306,reactome:PhysicalEntity306
R-HSA-72306,reactome:PhysicalEntity291
R-HSA-72306,reactome:PhysicalEntity294
R-HSA-72306,reactome:PhysicalEntity301
R-HSA-72306,reactome:PhysicalEntity304
R-HSA-72306,reactome:SmallMolecule3344
R-HSA-72306,reactome:PhysicalEntity297
R-HSA-72306,reactome:PhysicalEntity300
R-HSA-72306,reactome:Protein4777
R-HSA-72306,reactome:PhysicalEntity308
R-HSA-72306,reactome:Protein4789
R-HSA-72306,reactome:SmallMolecule4
R-HSA-72306,reactome:PhysicalEntity307
R-HSA-72306,reactome:Protein4788
R-HSA-72306,reactome:Protein4776
R-HSA-5696400,reactome:PhysicalEntity1921
R-HSA-5696400,reactome:Protein30719
R-HSA-5696400,reactome:Protein30712
R-HSA-5696400,reactome:PhysicalEntity1922
R-HSA-5696400,reactome:Protein30713
R-HSA-1169410,reactome:Protein28941
R-HSA-1169410,reactome:Protein7441
R-HSA-1169410,reactome:SmallMolecule2
R-HSA-1169410,reactome:PhysicalEntity1600
R-HSA-1169410,reactome:SmallMolecule607
R-HSA-1169410,reactome:Protein11146
R-HSA-1169410,reactome:Protein28999
R-HSA-1169410,reactome:Protein29000
R-HSA-1169410,reactome:Protein24899
R-HSA-1169410,reactome:PhysicalEntity1605
R-HSA-1169410,reactome:PhysicalEntity1604
R-HSA-1169410,reactome:Protein28946
R-HSA-1169410,reactome:PhysicalEntity1596
R-HSA-1169410,reactome:SmallMolecule3
R-HSA-1169410,reactome:SmallMolecule99
R-HSA-1169410,reactome:SmallMolecule848
R-HSA-1169410,reactome:Protein28948
R-HSA-1169410,reactome:Protein9298
R-HSA-1169410,reactome:PhysicalEntity1603
R-HSA-1169410,reactome:PhysicalEntity1601
R-HSA-1169410,reactome:Protein28947
R-HSA-1169410,reactome:Protein9120
R-HSA-1169410,reactome:Protein14342
R-HSA-1169410,reactome:Protein29001
R-HSA-1169410,reactome:PhysicalEntity1608
R-HSA-1169410,reactome:Protein9502
R-HSA-1169410,reactome:Protein29034
R-HSA-1169410,reactome:Protein10646
R-HSA-1169410,reactome:Protein29029
R-HSA-1169410,reactome:SmallMolecule6
R-HSA-1169410,reactome:PhysicalEntity787
R-HSA-1169410,reactome:Protein9024
R-HSA-1169410,reactome:PhysicalEntity788
R-HSA-1169410,reactome:Protein29018
R-HSA-1169410,reactome:Protein17411
R-HSA-1169410,reactome:Protein19174
R-HSA-1169410,reactome:Protein24197
R-HSA-1169410,reactome:Protein12266
R-HSA-1169410,reactome:Protein12269
R-HSA-1169410,reactome:Protein29025
R-HSA-1169410,reactome:Protein29026
R-HSA-1169410,reactome:Protein29030
R-HSA-1169410,reactome:Protein29031
R-HSA-1169410,reactome:PhysicalEntity1606
R-HSA-1169410,reactome:Rna545
R-HSA-1169410,reactome:SmallMolecule5056
R-HSA-1169410,reactome:Protein23985
R-HSA-1169410,reactome:Protein29002
R-HSA-1169410,reactome:Protein27380
R-HSA-1169410,reactome:Protein29020
R-HSA-1169410,reactome:PhysicalEntity1615
R-HSA-1169410,reactome:Protein4800
R-HSA-1169410,reactome:Protein10647
R-HSA-1169410,reactome:Protein24904
R-HSA-1169410,reactome:SmallMolecule880
R-HSA-1169410,reactome:SmallMolecule1030
R-HSA-1169410,reactome:Protein29033
R-HSA-1169410,reactome:Protein11175
R-HSA-1169410,reactome:Protein29021
R-HSA-1169410,reactome:Protein29022
R-HSA-1169410,reactome:PhysicalEntity1614
R-HSA-1169410,reactome:Protein14522
R-HSA-1169410,reactome:Protein29032
R-HSA-1169410,reactome:Protein29028
R-HSA-1169410,reactome:Protein28996
R-HSA-1169410,reactome:Protein27374
R-HSA-1169410,reactome:PhysicalEntity1534
R-HSA-1169410,reactome:Protein28998
R-HSA-1169410,reactome:Protein66
R-HSA-1169410,reactome:Protein23997
R-HSA-1169410,reactome:Protein28994
R-HSA-1169410,reactome:Protein24906
R-HSA-1169410,reactome:Protein28997
R-HSA-1169410,reactome:Protein28995
R-HSA-1169410,reactome:PhysicalEntity1594
R-HSA-1169410,reactome:Protein14473
R-HSA-1169410,reactome:PhysicalEntity1331
R-HSA-1169410,reactome:PhysicalEntity1595
R-HSA-1169410,reactome:Protein9356
R-HSA-1169410,reactome:Protein24931
R-HSA-1169410,reactome:Protein24480
R-HSA-1169410,reactome:SmallMolecule5014
R-HSA-1169410,reactome:SmallMolecule562
R-HSA-1169410,reactome:Protein29036
R-HSA-1169410,reactome:Protein28988
R-HSA-1169410,reactome:SmallMolecule5057
R-HSA-1169410,reactome:Protein29039
R-HSA-1169410,reactome:SmallMolecule4
R-HSA-1169410,reactome:SmallMolecule535
R-HSA-1169410,reactome:Protein23787
R-HSA-1169410,reactome:Protein29037
R-HSA-1169410,reactome:Protein23786
R-HSA-1169410,reactome:SmallMolecule4448
R-HSA-1169410,reactome:Protein23788
R-HSA-1169410,reactome:Protein28987
R-HSA-1169410,reactome:Protein29043
R-HSA-1169410,reactome:Protein29044
R-HSA-1169410,reactome:Protein29041
R-HSA-1169410,reactome:Protein29042
R-HSA-1169410,reactome:PhysicalEntity1279
R-HSA-1169410,reactome:Protein29040
R-HSA-1169410,reactome:Protein6670
R-HSA-73942,reactome:PhysicalEntity1891
R-HSA-73942,reactome:PhysicalEntity938
R-HSA-73942,reactome:PhysicalEntity1842
R-HSA-73942,reactome:PhysicalEntity1893
R-HSA-73942,reactome:SmallMolecule3540
R-HSA-73942,reactome:SmallMolecule3539
R-HSA-73942,reactome:SmallMolecule5104
R-HSA-73942,reactome:SmallMolecule3541
R-HSA-73942,reactome:SmallMolecule3542
R-HSA-73942,reactome:PhysicalEntity1892
R-HSA-73942,reactome:SmallMolecule4478
R-HSA-73942,reactome:PhysicalEntity1894
R-HSA-73942,reactome:SmallMolecule5105
R-HSA-73942,reactome:SmallMolecule3543
R-HSA-73942,reactome:SmallMolecule5106
R-HSA-8874177,reactome:PhysicalEntity755
R-HSA-8874177,reactome:Protein12639
R-HSA-8874177,reactome:Protein12644
R-HSA-8874177,reactome:Protein12645
R-HSA-8874177,reactome:Protein12642
R-HSA-8874177,reactome:Protein12643
R-HSA-8874177,reactome:Protein2786
R-HSA-8874177,reactome:Protein12640
R-HSA-8874177,reactome:Protein12641
R-HSA-8874177,reactome:Protein2781
R-HSA-9636003,reactome:PhysicalEntity1838
R-HSA-9636003,reactome:PhysicalEntity1839
R-HSA-9636003,reactome:PhysicalEntity1724
R-HSA-9636003,reactome:Protein30565
R-HSA-9636003,reactome:PhysicalEntity1840
R-HSA-74752,reactome:SmallMolecule2
R-HSA-74752,reactome:SmallMolecule6
R-HSA-74752,reactome:SmallMolecule3
R-HSA-74752,reactome:SmallMolecule4
R-HSA-74752,reactome:Protein14209
R-HSA-74752,reactome:Protein508
R-HSA-74752,reactome:SmallMolecule99
R-HSA-74752,reactome:SmallMolecule117
R-HSA-74752,reactome:Protein11341
R-HSA-74752,reactome:Protein14204
R-HSA-74752,reactome:Protein14085
R-HSA-74752,reactome:Protein12397
R-HSA-74752,reactome:Protein14082
R-HSA-74752,reactome:PhysicalEntity1009
R-HSA-74752,reactome:Protein11340
R-HSA-74752,reactome:SmallMolecule535
R-HSA-74752,reactome:SmallMolecule604
R-HSA-74752,reactome:SmallMolecule1614
R-HSA-74752,reactome:Protein11316
R-HSA-74752,reactome:Protein14198
R-HSA-74752,reactome:Protein14201
R-HSA-74752,reactome:Protein14202
R-HSA-74752,reactome:SmallMolecule606
R-HSA-74752,reactome:SmallMolecule848
R-HSA-74752,reactome:SmallMolecule1016
R-HSA-74752,reactome:Protein11163
R-HSA-74752,reactome:Protein11334
R-HSA-2990846,reactome:Protein8833
R-HSA-2990846,reactome:Protein8834
R-HSA-2990846,reactome:Protein8827
R-HSA-2990846,reactome:Protein8831
R-HSA-2990846,reactome:Protein8832
R-HSA-2990846,reactome:Protein8825
R-HSA-2990846,reactome:Protein8826
R-HSA-2990846,reactome:Protein2873
R-HSA-2990846,reactome:Protein8845
R-HSA-2990846,reactome:SmallMolecule880
R-HSA-2990846,reactome:SmallMolecule2246
R-HSA-2990846,reactome:SmallMolecule2414
R-HSA-2990846,reactome:Protein9106
R-HSA-2990846,reactome:Protein9107
R-HSA-2990846,reactome:Protein9104
R-HSA-2990846,reactome:Protein9105
R-HSA-2990846,reactome:Protein9102
R-HSA-2990846,reactome:Protein9103
R-HSA-2990846,reactome:Protein8916
R-HSA-2990846,reactome:Protein8917
R-HSA-2990846,reactome:Protein8875
R-HSA-2990846,reactome:Protein8876
R-HSA-2990846,reactome:Protein4225
R-HSA-2990846,reactome:Protein8900
R-HSA-2990846,reactome:Protein8854
R-HSA-2990846,reactome:Protein8924
R-HSA-2990846,reactome:Protein8925
R-HSA-2990846,reactome:Protein8894
R-HSA-2990846,reactome:Protein8896
R-HSA-2990846,reactome:Protein8929
R-HSA-2990846,reactome:Protein8911
R-HSA-2990846,reactome:Protein8912
R-HSA-2990846,reactome:Protein8904
R-HSA-2990846,reactome:Protein8905
R-HSA-2990846,reactome:Protein8901
R-HSA-2990846,reactome:Protein8902
R-HSA-2990846,reactome:Protein8918
R-HSA-2990846,reactome:Protein8921
R-HSA-2990846,reactome:Protein8922
R-HSA-2990846,reactome:Protein8866
R-HSA-2990846,reactome:Protein8926
R-HSA-2990846,reactome:Protein8932
R-HSA-2990846,reactome:Protein8933
R-HSA-2990846,reactome:Protein8934
R-HSA-2990846,reactome:Protein2002
R-HSA-2990846,reactome:Protein8893
R-HSA-2990846,reactome:Protein8906
R-HSA-2990846,reactome:Protein8907
R-HSA-2990846,reactome:Protein8919
R-HSA-2990846,reactome:Protein8920
R-HSA-2990846,reactome:Protein8910
R-HSA-2990846,reactome:Protein8897
R-HSA-2990846,reactome:Protein8898
R-HSA-2990846,reactome:Protein1999
R-HSA-2990846,reactome:Protein8913
R-HSA-2990846,reactome:Protein2006
R-HSA-2990846,reactome:Protein8915
R-HSA-2990846,reactome:Protein8877
R-HSA-2990846,reactome:Protein2005
R-HSA-2990846,reactome:Protein8914
R-HSA-2990846,reactome:Protein8908
R-HSA-2990846,reactome:Protein8909
R-HSA-2990846,reactome:Protein8895
R-HSA-2990846,reactome:Protein8899
R-HSA-2990846,reactome:Protein2033
R-HSA-2990846,reactome:Protein8903
R-HSA-2990846,reactome:Protein1995
R-HSA-2990846,reactome:Protein8927
R-HSA-2990846,reactome:Protein8928
R-HSA-2990846,reactome:Protein2068
R-HSA-2990846,reactome:Protein8923
R-HSA-2990846,reactome:Protein2069
R-HSA-2990846,reactome:Protein9076
R-HSA-2990846,reactome:Protein9077
R-HSA-2990846,reactome:Protein9068
R-HSA-2990846,reactome:Protein9069
R-HSA-2990846,reactome:Protein2874
R-HSA-2990846,reactome:Protein8865
R-HSA-2990846,reactome:Protein2073
R-HSA-2990846,reactome:Protein9084
R-HSA-2990846,reactome:Protein9083
R-HSA-2990846,reactome:Protein9001
R-HSA-2990846,reactome:Protein9051
R-HSA-2990846,reactome:Protein9052
R-HSA-2990846,reactome:Protein1993
R-HSA-2990846,reactome:Protein9075
R-HSA-2990846,reactome:Protein9086
R-HSA-2990846,reactome:Protein9088
R-HSA-2990846,reactome:Protein9000
R-HSA-2990846,reactome:Protein9082
R-HSA-2990846,reactome:Protein9066
R-HSA-2990846,reactome:Protein9067
R-HSA-2990846,reactome:Protein9089
R-HSA-2990846,reactome:Protein9090
R-HSA-2990846,reactome:Protein9087
R-HSA-2990846,reactome:Protein9091
R-HSA-2990846,reactome:Protein9080
R-HSA-2990846,reactome:Protein9081
R-HSA-2990846,reactome:Protein9070
R-HSA-2990846,reactome:Protein9071
R-HSA-2990846,reactome:Protein9062
R-HSA-2990846,reactome:Protein9063
R-HSA-2990846,reactome:Protein9053
R-HSA-2990846,reactome:Protein9054
R-HSA-2990846,reactome:Protein9078
R-HSA-2990846,reactome:Protein9079
R-HSA-2990846,reactome:Protein8850
R-HSA-2990846,reactome:Protein1992
R-HSA-2990846,reactome:Protein9085
R-HSA-2990846,reactome:Protein9072
R-HSA-2990846,reactome:Protein2869
R-HSA-2990846,reactome:Protein2872
R-HSA-2990846,reactome:Protein9101
R-HSA-2990846,reactome:Protein9097
R-HSA-2990846,reactome:Protein9100
R-HSA-2990846,reactome:Protein8970
R-HSA-2990846,reactome:Protein9098
R-HSA-2990846,reactome:Protein9099
R-HSA-2990846,reactome:Protein8996
R-HSA-2990846,reactome:Protein8997
R-HSA-2990846,reactome:Protein9006
R-HSA-2990846,reactome:Protein9007
R-HSA-2990846,reactome:Protein9008
R-HSA-2990846,reactome:Protein9010
R-HSA-2990846,reactome:Protein8991
R-HSA-2990846,reactome:Protein8992
R-HSA-2990846,reactome:Protein8998
R-HSA-2990846,reactome:Protein8999
R-HSA-2990846,reactome:Protein8993
R-HSA-2990846,reactome:Protein8995
R-HSA-2990846,reactome:Protein8994
R-HSA-2990846,reactome:Protein9004
R-HSA-2990846,reactome:Protein9005
R-HSA-2990846,reactome:Protein9003
R-HSA-2990846,reactome:Protein9015
R-HSA-2990846,reactome:Protein9016
R-HSA-2990846,reactome:Protein9017
R-HSA-2990846,reactome:Protein9002
R-HSA-2990846,reactome:Protein9009
R-HSA-2990846,reactome:Protein9013
R-HSA-2990846,reactome:Protein9014
R-HSA-2990846,reactome:Protein8863
R-HSA-2990846,reactome:Protein8864
R-HSA-2990846,reactome:Protein8867
R-HSA-2990846,reactome:Protein8868
R-HSA-2990846,reactome:PhysicalEntity786
R-HSA-2990846,reactome:Protein8855
R-HSA-2990846,reactome:Protein8857
R-HSA-2990846,reactome:Protein8848
R-HSA-2990846,reactome:Protein8849
R-HSA-2990846,reactome:Protein8851
R-HSA-2990846,reactome:Protein8852
R-HSA-2990846,reactome:Protein8853
R-HSA-2990846,reactome:Protein8858
R-HSA-2990846,reactome:Protein8859
R-HSA-2990846,reactome:Protein3870
R-HSA-2990846,reactome:Protein8860
R-HSA-2990846,reactome:Protein8856
R-HSA-2990846,reactome:Protein9110
R-HSA-2990846,reactome:Protein9111
R-HSA-2990846,reactome:Protein9120
R-HSA-2990846,reactome:PhysicalEntity787
R-HSA-2990846,reactome:Protein9024
R-HSA-2990846,reactome:PhysicalEntity788
R-HSA-2990846,reactome:Protein9108
R-HSA-2990846,reactome:Protein9109
R-HSA-2990846,reactome:Protein9112
R-HSA-2990846,reactome:Protein9113
R-HSA-2990846,reactome:Protein9116
R-HSA-2990846,reactome:Protein9117
R-HSA-2990846,reactome:Protein8862
R-HSA-2990846,reactome:Protein9092
R-HSA-2990846,reactome:Protein9093
R-HSA-2990846,reactome:Protein9095
R-HSA-2990846,reactome:Protein9096
R-HSA-2990846,reactome:Protein4218
R-HSA-2990846,reactome:Protein9019
R-HSA-2990846,reactome:Protein4647
R-HSA-2990846,reactome:Protein9020
R-HSA-2990846,reactome:Protein4208
R-HSA-2990846,reactome:Protein9018
R-HSA-2990846,reactome:Protein9021
R-HSA-2990846,reactome:Protein9046
R-HSA-2990846,reactome:Protein9047
R-HSA-2990846,reactome:Protein9042
R-HSA-2990846,reactome:Protein9043
R-HSA-2990846,reactome:Protein9049
R-HSA-2990846,reactome:Protein9050
R-HSA-2990846,reactome:Protein9044
R-HSA-2990846,reactome:Protein9045
R-HSA-2990846,reactome:Protein9048
R-HSA-2990846,reactome:Protein9022
R-HSA-2990846,reactome:Protein9023
R-HSA-2990846,reactome:Protein8941
R-HSA-2990846,reactome:Protein8942
R-HSA-2990846,reactome:Protein8982
R-HSA-2990846,reactome:Protein8983
R-HSA-2990846,reactome:Protein8958
R-HSA-2990846,reactome:Protein8959
R-HSA-2990846,reactome:Protein8966
R-HSA-2990846,reactome:Protein8971
R-HSA-2990846,reactome:Protein8979
R-HSA-2990846,reactome:Protein8981
R-HSA-2990846,reactome:Protein8985
R-HSA-2990846,reactome:Protein8986
R-HSA-2990846,reactome:Protein8861
R-HSA-2990846,reactome:Protein8936
R-HSA-2990846,reactome:Protein8937
R-HSA-2990846,reactome:Protein8972
R-HSA-2990846,reactome:Protein8938
R-HSA-2990846,reactome:Protein8939
R-HSA-2990846,reactome:Protein8977
R-HSA-2990846,reactome:Protein8978
R-HSA-2990846,reactome:Protein8960
R-HSA-2990846,reactome:Protein8961
R-HSA-2990846,reactome:Protein8963
R-HSA-2990846,reactome:Protein8964
R-HSA-2990846,reactome:Protein8987
R-HSA-2990846,reactome:Protein8988
R-HSA-2990846,reactome:Protein8965
R-HSA-2990846,reactome:Protein8980
R-HSA-2990846,reactome:Protein8984
R-HSA-2990846,reactome:Protein8975
R-HSA-2990846,reactome:Protein8976
R-HSA-2990846,reactome:Protein8940
R-HSA-2990846,reactome:Protein8962
R-HSA-2990846,reactome:Protein8967
R-HSA-2990846,reactome:Protein8968
R-HSA-2990846,reactome:Protein8989
R-HSA-2990846,reactome:Protein8990
R-HSA-2990846,reactome:Protein8973
R-HSA-2990846,reactome:Protein8974
R-HSA-3323169,reactome:SmallMolecule2
R-HSA-3323169,reactome:SmallMolecule487
R-HSA-3323169,reactome:Protein22490
R-HSA-3323169,reactome:SmallMolecule2626
R-HSA-3323169,reactome:Protein22498
R-HSA-3323169,reactome:Protein22504
R-HSA-167161,reactome:SmallMolecule2414
R-HSA-167161,reactome:Protein23873
R-HSA-167161,reactome:PhysicalEntity1307
R-HSA-167161,reactome:SmallMolecule4736
R-HSA-1268020,reactome:Protein13708
R-HSA-1268020,reactome:Protein13709
R-HSA-1268020,reactome:Protein10784
R-HSA-1268020,reactome:Protein13702
R-HSA-1268020,reactome:Protein13704
R-HSA-1268020,reactome:PhysicalEntity1002
R-HSA-1268020,reactome:Protein13758
R-HSA-1268020,reactome:Protein13701
R-HSA-1268020,reactome:Protein13737
R-HSA-1268020,reactome:Protein13660
R-HSA-1268020,reactome:Protein13673
R-HSA-1268020,reactome:SmallMolecule33
R-HSA-1268020,reactome:Protein13731
