pathwayID,entity
R-HSA-5607761,reactome:Protein25071
R-HSA-5607761,reactome:Protein7547
R-HSA-5607761,reactome:Protein7539
R-HSA-5607761,reactome:Protein25052
R-HSA-168256,reactome:Protein25516
R-HSA-168256,reactome:Protein5936
R-HSA-168256,reactome:Protein25378
R-HSA-168256,reactome:Protein25373
R-HSA-168256,reactome:Protein3760
R-HSA-168256,reactome:Protein25522
R-HSA-168256,reactome:Protein25511
R-HSA-168256,reactome:Protein22249
R-HSA-168256,reactome:SmallMolecule25
R-HSA-168256,reactome:SmallMolecule75
R-HSA-168256,reactome:SmallMolecule37
R-HSA-168256,reactome:SmallMolecule34
R-HSA-168256,reactome:Protein22250
R-HSA-168256,reactome:Protein25499
R-HSA-168256,reactome:PhysicalEntity1322
R-HSA-168256,reactome:PhysicalEntity1344
R-HSA-168256,reactome:PhysicalEntity1345
R-HSA-168256,reactome:PhysicalEntity1346
R-HSA-168256,reactome:Protein25473
R-HSA-168256,reactome:Protein25497
R-HSA-168256,reactome:Protein25517
R-HSA-168256,reactome:SmallMolecule12
R-HSA-168256,reactome:Protein3055
R-HSA-168256,reactome:Protein25520
R-HSA-168256,reactome:SmallMolecule13
R-HSA-168256,reactome:PhysicalEntity1326
R-HSA-168256,reactome:SmallMolecule2498
R-HSA-168256,reactome:SmallMolecule2497
R-HSA-168256,reactome:SmallMolecule2500
R-HSA-168256,reactome:PhysicalEntity1340
R-HSA-168256,reactome:Protein25317
R-HSA-168256,reactome:Protein25328
R-HSA-168256,reactome:Protein2848
R-HSA-168256,reactome:Protein25264
R-HSA-168256,reactome:Protein25265
R-HSA-168256,reactome:Protein25306
R-HSA-168256,reactome:Protein25309
R-HSA-168256,reactome:Protein3023
R-HSA-168256,reactome:Protein25316
R-HSA-168256,reactome:PhysicalEntity1339
R-HSA-168256,reactome:Protein182
R-HSA-168256,reactome:SmallMolecule2499
R-HSA-168256,reactome:Protein25310
R-HSA-168256,reactome:Protein25312
R-HSA-168256,reactome:Protein25311
R-HSA-168256,reactome:PhysicalEntity1338
R-HSA-168256,reactome:PhysicalEntity1336
R-HSA-168256,reactome:PhysicalEntity1335
R-HSA-168256,reactome:PhysicalEntity1337
R-HSA-168256,reactome:SmallMolecule2487
R-HSA-168256,reactome:SmallMolecule2506
R-HSA-168256,reactome:SmallMolecule2508
R-HSA-168256,reactome:SmallMolecule2488
R-HSA-168256,reactome:SmallMolecule2507
R-HSA-168256,reactome:PhysicalEntity1331
R-HSA-168256,reactome:PhysicalEntity1332
R-HSA-168256,reactome:PhysicalEntity1333
R-HSA-168256,reactome:PhysicalEntity1334
R-HSA-168256,reactome:SmallMolecule2516
R-HSA-168256,reactome:SmallMolecule2513
R-HSA-168256,reactome:PhysicalEntity1341
R-HSA-168256,reactome:SmallMolecule2509
R-HSA-168256,reactome:PhysicalEntity1343
R-HSA-168256,reactome:SmallMolecule2511
R-HSA-168256,reactome:SmallMolecule2510
R-HSA-168256,reactome:SmallMolecule2512
R-HSA-168256,reactome:Protein25344
R-HSA-168256,reactome:Protein2893
R-HSA-168256,reactome:Protein697
R-HSA-168256,reactome:Protein5937
R-HSA-168256,reactome:SmallMolecule2042
R-HSA-168256,reactome:PhysicalEntity1328
R-HSA-168256,reactome:SmallMolecule2501
R-HSA-168256,reactome:Protein25261
R-HSA-168256,reactome:SmallMolecule2502
R-HSA-168256,reactome:Protein25268
R-HSA-168256,reactome:Protein2878
R-HSA-168256,reactome:Protein2842
R-HSA-168256,reactome:Protein19127
R-HSA-168256,reactome:Protein25255
R-HSA-168256,reactome:PhysicalEntity1327
R-HSA-168256,reactome:SmallMolecule24
R-HSA-168256,reactome:Protein25161
R-HSA-168256,reactome:SmallMolecule26
R-HSA-168256,reactome:SmallMolecule28
R-HSA-168256,reactome:Protein25164
R-HSA-168256,reactome:PhysicalEntity1325
R-HSA-168256,reactome:Protein25260
R-HSA-168256,reactome:Protein11166
R-HSA-168256,reactome:Protein25037
R-HSA-168256,reactome:Protein20647
R-HSA-168256,reactome:Protein11170
R-HSA-168256,reactome:Protein12664
R-HSA-168256,reactome:Protein11640
R-HSA-168256,reactome:Protein22479
R-HSA-168256,reactome:SmallMolecule246
R-HSA-168256,reactome:SmallMolecule327
R-HSA-168256,reactome:SmallMolecule2122
R-HSA-168256,reactome:Protein20721
R-HSA-168256,reactome:Protein25040
R-HSA-168256,reactome:Protein11171
R-HSA-168256,reactome:Protein387
R-HSA-168256,reactome:Protein373
R-HSA-168256,reactome:Protein22435
R-HSA-168256,reactome:Protein25038
R-HSA-168256,reactome:Protein25039
R-HSA-168256,reactome:Protein14787
R-HSA-168256,reactome:Protein25032
R-HSA-168256,reactome:Protein22129
R-HSA-168256,reactome:Protein11195
R-HSA-168256,reactome:Protein25029
R-HSA-168256,reactome:Protein6937
R-HSA-168256,reactome:Protein25067
R-HSA-168256,reactome:Protein25052
R-HSA-168256,reactome:Protein25047
R-HSA-168256,reactome:PhysicalEntity560
R-HSA-168256,reactome:SmallMolecule247
R-HSA-168256,reactome:Protein7142
R-HSA-168256,reactome:Protein25048
R-HSA-168256,reactome:SmallMolecule377
R-HSA-168256,reactome:Protein11639
R-HSA-168256,reactome:Protein13095
R-HSA-168256,reactome:Protein7299
R-HSA-168256,reactome:Protein7105
R-HSA-168256,reactome:Protein5137
R-HSA-168256,reactome:SmallMolecule2494
R-HSA-168256,reactome:Protein25042
R-HSA-168256,reactome:Protein25046
R-HSA-168256,reactome:Protein25634
R-HSA-168256,reactome:Protein25633
R-HSA-168256,reactome:Protein25637
R-HSA-168256,reactome:PhysicalEntity1356
R-HSA-168256,reactome:Protein25635
R-HSA-168256,reactome:Protein20570
R-HSA-168256,reactome:Protein25636
R-HSA-168256,reactome:PhysicalEntity1355
R-HSA-168256,reactome:Protein25645
R-HSA-168256,reactome:Protein25644
R-HSA-168256,reactome:Protein25641
R-HSA-168256,reactome:Protein25642
R-HSA-168256,reactome:PhysicalEntity1357
R-HSA-168256,reactome:Protein25643
R-HSA-168256,reactome:PhysicalEntity1358
R-HSA-168256,reactome:SmallMolecule239
R-HSA-168256,reactome:SmallMolecule240
R-HSA-168256,reactome:SmallMolecule100
R-HSA-168256,reactome:Protein11233
R-HSA-168256,reactome:Protein6984
R-HSA-168256,reactome:Protein25049
R-HSA-168256,reactome:Protein25151
R-HSA-168256,reactome:Protein25156
R-HSA-168256,reactome:Protein13542
R-HSA-168256,reactome:SmallMolecule2068
R-HSA-168256,reactome:Protein25153
R-HSA-168256,reactome:Protein25160
R-HSA-168256,reactome:Protein25126
R-HSA-168256,reactome:Protein370
R-HSA-168256,reactome:Protein25159
R-HSA-168256,reactome:PhysicalEntity1324
R-HSA-168256,reactome:Protein11146
R-HSA-168256,reactome:Protein20371
R-HSA-168256,reactome:Protein20426
R-HSA-168256,reactome:Protein11150
R-HSA-168256,reactome:Protein375
R-HSA-168256,reactome:Protein25134
R-HSA-168256,reactome:SmallMolecule320
R-HSA-168256,reactome:Protein13108
R-HSA-168256,reactome:PhysicalEntity1323
R-HSA-168256,reactome:SmallMolecule15
R-HSA-168256,reactome:Protein25124
R-HSA-168256,reactome:Protein2430
R-HSA-168256,reactome:Protein1860
R-HSA-168256,reactome:PhysicalEntity1099
R-HSA-168256,reactome:Protein13089
R-HSA-168256,reactome:Protein384
R-HSA-168256,reactome:Protein25071
R-HSA-168256,reactome:Protein25072
R-HSA-168256,reactome:Protein25070
R-HSA-168256,reactome:Protein4030
R-HSA-168256,reactome:Protein25069
R-HSA-168256,reactome:Protein13176
R-HSA-168256,reactome:Protein13086
R-HSA-168256,reactome:Protein11637
R-HSA-168256,reactome:Protein25078
R-HSA-168256,reactome:Protein20468
R-HSA-168256,reactome:PhysicalEntity1110
R-HSA-168256,reactome:Protein369
R-HSA-168256,reactome:Protein25087
R-HSA-168256,reactome:Protein25090
R-HSA-168256,reactome:Protein25094
R-HSA-168256,reactome:Protein25092
R-HSA-168256,reactome:Protein25093
R-HSA-168256,reactome:Protein25088
R-HSA-168256,reactome:SmallMolecule908
R-HSA-168256,reactome:SmallMolecule909
R-HSA-168256,reactome:Protein25091
R-HSA-168256,reactome:Protein25089
R-HSA-168256,reactome:Protein25099
R-HSA-168256,reactome:Protein7329
R-HSA-168256,reactome:SmallMolecule8
R-HSA-168256,reactome:SmallMolecule1640
R-HSA-168256,reactome:Protein25098
R-HSA-168256,reactome:Protein2632
R-HSA-168256,reactome:Protein25096
R-HSA-168256,reactome:Protein25095
R-HSA-168256,reactome:Protein25111
R-HSA-168256,reactome:Protein25112
R-HSA-168256,reactome:Protein25114
R-HSA-168256,reactome:Protein25115
R-HSA-168256,reactome:Protein25116
R-HSA-168256,reactome:SmallMolecule6
R-HSA-168256,reactome:Protein25117
R-HSA-168256,reactome:Protein25113
R-HSA-168256,reactome:Protein25118
R-HSA-168256,reactome:SmallMolecule881
R-HSA-168256,reactome:SmallMolecule883
R-HSA-168256,reactome:Protein6275
R-HSA-168256,reactome:Rna514
R-HSA-168256,reactome:Dna713
R-HSA-168256,reactome:Protein4695
R-HSA-168256,reactome:Protein24857
R-HSA-168256,reactome:Protein117
R-HSA-168256,reactome:Protein22521
R-HSA-168256,reactome:Protein25080
R-HSA-168256,reactome:PhysicalEntity1321
R-HSA-168256,reactome:SmallMolecule2
R-HSA-168256,reactome:SmallMolecule3
R-HSA-168256,reactome:Protein11742
R-HSA-168256,reactome:Protein20370
R-HSA-168256,reactome:Protein25076
R-HSA-168256,reactome:Protein25120
R-HSA-168256,reactome:Protein25119
R-HSA-168256,reactome:PhysicalEntity400
R-HSA-168256,reactome:Protein13109
R-HSA-168256,reactome:Protein25073
R-HSA-168256,reactome:Protein25074
R-HSA-168256,reactome:PhysicalEntity901
R-HSA-168256,reactome:Protein371
R-HSA-168256,reactome:Protein25630
R-HSA-168256,reactome:Protein25629
R-HSA-168256,reactome:Protein25627
R-HSA-168256,reactome:Protein25628
R-HSA-168256,reactome:SmallMolecule248
R-HSA-168256,reactome:Protein11190
R-HSA-168256,reactome:PhysicalEntity1354
R-HSA-168256,reactome:Protein11118
R-HSA-168256,reactome:Protein2
R-HSA-168256,reactome:Protein25553
R-HSA-168256,reactome:Protein25558
R-HSA-168256,reactome:Protein25568
R-HSA-168256,reactome:Protein25548
R-HSA-168256,reactome:Protein11619
R-HSA-168256,reactome:Protein25554
R-HSA-168256,reactome:Protein30
R-HSA-168256,reactome:PhysicalEntity1352
R-HSA-168256,reactome:SmallMolecule2518
R-HSA-168256,reactome:Protein25592
R-HSA-168256,reactome:PhysicalEntity715
R-HSA-168256,reactome:Protein25600
R-HSA-168256,reactome:Protein25569
R-HSA-168256,reactome:Protein25559
R-HSA-168256,reactome:Protein34
R-HSA-168256,reactome:Protein25555
R-HSA-168256,reactome:Protein25529
R-HSA-168256,reactome:Protein10773
R-HSA-168256,reactome:Protein11707
R-HSA-168256,reactome:Protein25625
R-HSA-168256,reactome:Protein25524
R-HSA-168256,reactome:Protein25536
R-HSA-168256,reactome:Protein25575
R-HSA-168256,reactome:SmallMolecule2517
R-HSA-168256,reactome:Protein25595
R-HSA-168256,reactome:Protein25570
R-HSA-168256,reactome:Protein25601
R-HSA-168256,reactome:PhysicalEntity1349
R-HSA-168256,reactome:PhysicalEntity1353
R-HSA-168256,reactome:Protein25621
R-HSA-168256,reactome:Protein25552
R-HSA-168256,reactome:Protein25551
R-HSA-168256,reactome:Protein10777
R-HSA-168256,reactome:Protein10785
R-HSA-168256,reactome:PhysicalEntity1351
R-HSA-168256,reactome:Protein25602
R-HSA-168256,reactome:Protein25567
R-HSA-168256,reactome:Protein25587
R-HSA-168256,reactome:Protein25535
R-HSA-168256,reactome:Protein25596
R-HSA-168256,reactome:Protein11626
R-HSA-168256,reactome:Protein11625
R-HSA-168256,reactome:Protein25556
R-HSA-168256,reactome:Protein25557
R-HSA-168256,reactome:Protein10774
R-HSA-168256,reactome:Protein25590
R-HSA-168256,reactome:Protein25599
R-HSA-168256,reactome:Protein27258
R-HSA-168256,reactome:Protein27362
R-HSA-168256,reactome:Protein26819
R-HSA-168256,reactome:Protein26876
R-HSA-168256,reactome:Protein26311
R-HSA-168256,reactome:Protein26406
R-HSA-168256,reactome:Protein27179
R-HSA-168256,reactome:Protein27241
R-HSA-168256,reactome:Protein27372
R-HSA-168256,reactome:Protein27445
R-HSA-168256,reactome:Protein26976
R-HSA-168256,reactome:Protein27102
R-HSA-168256,reactome:Protein26483
R-HSA-168256,reactome:Protein26542
R-HSA-168256,reactome:Protein26893
R-HSA-168256,reactome:Protein26966
R-HSA-168256,reactome:Protein26582
R-HSA-168256,reactome:Protein26646
R-HSA-168256,reactome:Protein26687
R-HSA-168256,reactome:Protein26778
R-HSA-168256,reactome:Protein377
R-HSA-168256,reactome:Protein376
R-HSA-168256,reactome:Protein25615
R-HSA-168256,reactome:Protein11628
R-HSA-168256,reactome:Protein25606
R-HSA-168256,reactome:Protein25616
R-HSA-168256,reactome:Protein25981
R-HSA-168256,reactome:Protein25979
R-HSA-168256,reactome:Protein25977
R-HSA-168256,reactome:Protein25986
R-HSA-168256,reactome:Protein24221
R-HSA-168256,reactome:Protein20720
R-HSA-168256,reactome:Protein25990
R-HSA-168256,reactome:Protein25988
R-HSA-168256,reactome:Protein25607
R-HSA-168256,reactome:Protein11140
R-HSA-168256,reactome:Protein25897
R-HSA-168256,reactome:Protein25900
R-HSA-168256,reactome:Protein25700
R-HSA-168256,reactome:PhysicalEntity1363
R-HSA-168256,reactome:PhysicalEntity1425
R-HSA-168256,reactome:SmallMolecule2605
R-HSA-168256,reactome:SmallMolecule2597
R-HSA-168256,reactome:PhysicalEntity1426
R-HSA-168256,reactome:SmallMolecule102
R-HSA-168256,reactome:SmallMolecule2585
R-HSA-168256,reactome:SmallMolecule1767
R-HSA-168256,reactome:SmallMolecule622
R-HSA-168256,reactome:SmallMolecule2592
R-HSA-168256,reactome:PhysicalEntity978
R-HSA-168256,reactome:SmallMolecule627
R-HSA-168256,reactome:SmallMolecule628
R-HSA-168256,reactome:PhysicalEntity977
R-HSA-168256,reactome:SmallMolecule2603
R-HSA-168256,reactome:PhysicalEntity1422
R-HSA-168256,reactome:PhysicalEntity1424
R-HSA-168256,reactome:SmallMolecule110
R-HSA-168256,reactome:SmallMolecule48
R-HSA-168256,reactome:SmallMolecule2606
R-HSA-168256,reactome:SmallMolecule1784
R-HSA-168256,reactome:SmallMolecule2607
R-HSA-168256,reactome:SmallMolecule2599
R-HSA-168256,reactome:SmallMolecule2600
R-HSA-168256,reactome:SmallMolecule109
R-HSA-168256,reactome:SmallMolecule266
R-HSA-168256,reactome:SmallMolecule1764
R-HSA-168256,reactome:SmallMolecule2617
R-HSA-168256,reactome:SmallMolecule2616
R-HSA-168256,reactome:SmallMolecule2619
R-HSA-168256,reactome:SmallMolecule565
R-HSA-168256,reactome:SmallMolecule571
R-HSA-168256,reactome:SmallMolecule2595
R-HSA-168256,reactome:SmallMolecule2596
R-HSA-168256,reactome:SmallMolecule2591
R-HSA-168256,reactome:SmallMolecule2593
R-HSA-168256,reactome:SmallMolecule2598
R-HSA-168256,reactome:SmallMolecule52
R-HSA-168256,reactome:SmallMolecule55
R-HSA-168256,reactome:SmallMolecule597
R-HSA-168256,reactome:SmallMolecule2594
R-HSA-168256,reactome:PhysicalEntity1427
R-HSA-168256,reactome:PhysicalEntity1429
R-HSA-168256,reactome:PhysicalEntity1428
R-HSA-168256,reactome:SmallMolecule2586
R-HSA-168256,reactome:SmallMolecule2587
R-HSA-168256,reactome:Protein26308
R-HSA-168256,reactome:SmallMolecule2601
R-HSA-168256,reactome:PhysicalEntity1423
R-HSA-168256,reactome:SmallMolecule139
R-HSA-168256,reactome:SmallMolecule2604
R-HSA-168256,reactome:SmallMolecule2608
R-HSA-168256,reactome:SmallMolecule2611
R-HSA-168256,reactome:SmallMolecule2621
R-HSA-168256,reactome:PhysicalEntity1432
R-HSA-168256,reactome:SmallMolecule2625
R-HSA-168256,reactome:PhysicalEntity1420
R-HSA-168256,reactome:PhysicalEntity1430
R-HSA-168256,reactome:SmallMolecule2620
R-HSA-168256,reactome:SmallMolecule2626
R-HSA-168256,reactome:PhysicalEntity1436
R-HSA-168256,reactome:PhysicalEntity1437
R-HSA-168256,reactome:SmallMolecule175
R-HSA-168256,reactome:PhysicalEntity1433
R-HSA-168256,reactome:PhysicalEntity1434
R-HSA-168256,reactome:SmallMolecule2624
R-HSA-168256,reactome:SmallMolecule2623
R-HSA-168256,reactome:PhysicalEntity1435
R-HSA-168256,reactome:PhysicalEntity1431
R-HSA-168256,reactome:PhysicalEntity1368
R-HSA-168256,reactome:SmallMolecule1343
R-HSA-168256,reactome:SmallMolecule566
R-HSA-168256,reactome:SmallMolecule2583
R-HSA-168256,reactome:SmallMolecule2589
R-HSA-168256,reactome:SmallMolecule635
R-HSA-168256,reactome:SmallMolecule1092
R-HSA-168256,reactome:Protein11059
R-HSA-168256,reactome:SmallMolecule2602
R-HSA-168256,reactome:Protein25837
R-HSA-168256,reactome:Protein25831
R-HSA-168256,reactome:Protein25830
R-HSA-168256,reactome:Protein11386
R-HSA-168256,reactome:PhysicalEntity1374
R-HSA-168256,reactome:Protein25862
R-HSA-168256,reactome:PhysicalEntity1375
R-HSA-168256,reactome:PhysicalEntity1372
R-HSA-168256,reactome:Protein25839
R-HSA-168256,reactome:Protein25854
R-HSA-168256,reactome:Protein25853
R-HSA-168256,reactome:Protein25872
R-HSA-168256,reactome:PhysicalEntity1376
R-HSA-168256,reactome:Protein25807
R-HSA-168256,reactome:Protein25849
R-HSA-168256,reactome:Protein25870
R-HSA-168256,reactome:Protein25856
R-HSA-168256,reactome:PhysicalEntity1373
R-HSA-168256,reactome:Protein25867
R-HSA-168256,reactome:PhysicalEntity1369
R-HSA-168256,reactome:Protein25812
R-HSA-168256,reactome:Protein22748
R-HSA-168256,reactome:Protein22744
R-HSA-168256,reactome:Protein11392
R-HSA-168256,reactome:Protein25874
R-HSA-168256,reactome:Protein25875
R-HSA-168256,reactome:PhysicalEntity1377
R-HSA-168256,reactome:Protein25859
R-HSA-168256,reactome:Protein25858
R-HSA-168256,reactome:Protein25845
R-HSA-168256,reactome:Protein25846
R-HSA-168256,reactome:Protein25838
R-HSA-168256,reactome:Protein22745
R-HSA-168256,reactome:Protein22749
R-HSA-168256,reactome:Protein20679
R-HSA-168256,reactome:Protein20678
R-HSA-168256,reactome:Protein10048
R-HSA-168256,reactome:Protein25798
R-HSA-168256,reactome:PhysicalEntity1367
R-HSA-168256,reactome:Protein25813
R-HSA-168256,reactome:Protein25814
R-HSA-168256,reactome:Protein25811
R-HSA-168256,reactome:Protein25805
R-HSA-168256,reactome:Protein25806
R-HSA-168256,reactome:SmallMolecule2549
R-HSA-168256,reactome:SmallMolecule2552
R-HSA-168256,reactome:SmallMolecule2546
R-HSA-168256,reactome:PhysicalEntity1366
R-HSA-168256,reactome:PhysicalEntity1371
R-HSA-168256,reactome:PhysicalEntity1370
R-HSA-168256,reactome:Protein25968
R-HSA-168256,reactome:Protein20616
R-HSA-168256,reactome:Protein11468
R-HSA-168256,reactome:Protein24725
R-HSA-168256,reactome:Protein24728
R-HSA-168256,reactome:Protein2299
R-HSA-168256,reactome:Protein20648
R-HSA-168256,reactome:Protein20650
R-HSA-168256,reactome:Protein20633
R-HSA-168256,reactome:Protein20657
R-HSA-168256,reactome:Protein20662
R-HSA-168256,reactome:Protein20523
R-HSA-168256,reactome:PhysicalEntity2
R-HSA-168256,reactome:Protein22432
R-HSA-168256,reactome:Protein24740
R-HSA-168256,reactome:Protein5181
R-HSA-168256,reactome:Protein20646
R-HSA-168256,reactome:Protein11162
R-HSA-168256,reactome:PhysicalEntity1123
R-HSA-168256,reactome:Protein12660
R-HSA-168256,reactome:SmallMolecule2565
R-HSA-168256,reactome:Protein25973
R-HSA-168256,reactome:SmallMolecule1035
R-HSA-168256,reactome:SmallMolecule1682
R-HSA-168256,reactome:SmallMolecule2566
R-HSA-168256,reactome:Protein3365
R-HSA-168256,reactome:SmallMolecule1530
R-HSA-168256,reactome:SmallMolecule131
R-HSA-168256,reactome:Protein25970
R-HSA-168256,reactome:Protein24403
R-HSA-168256,reactome:Protein24404
R-HSA-168256,reactome:Protein25890
R-HSA-168256,reactome:Protein25889
R-HSA-168256,reactome:PhysicalEntity1379
R-HSA-168256,reactome:SmallMolecule927
R-HSA-168256,reactome:Protein25886
R-HSA-168256,reactome:SmallMolecule2117
R-HSA-168256,reactome:Protein4396
R-HSA-168256,reactome:Protein20684
R-HSA-168256,reactome:SmallMolecule478
R-HSA-168256,reactome:Protein4520
R-HSA-168256,reactome:Protein4521
R-HSA-168256,reactome:Protein4840
R-HSA-168256,reactome:Protein20687
R-HSA-168256,reactome:SmallMolecule640
R-HSA-168256,reactome:Protein5206
R-HSA-168256,reactome:Protein4839
R-HSA-168256,reactome:Protein20101
R-HSA-168256,reactome:PhysicalEntity1124
R-HSA-168256,reactome:Protein1615
R-HSA-168256,reactome:Dna190
R-HSA-168256,reactome:SmallMolecule99
R-HSA-168256,reactome:SmallMolecule101
R-HSA-168256,reactome:PhysicalEntity1381
R-HSA-168256,reactome:Protein25896
R-HSA-168256,reactome:SmallMolecule2556
R-HSA-168256,reactome:PhysicalEntity1380
R-HSA-168256,reactome:Protein25895
R-HSA-168256,reactome:Protein7103
R-HSA-168256,reactome:Protein11121
R-HSA-168256,reactome:Protein25881
R-HSA-168256,reactome:Protein6928
R-HSA-168256,reactome:Protein7106
R-HSA-168256,reactome:Protein7102
R-HSA-168256,reactome:SmallMolecule926
R-HSA-168256,reactome:PhysicalEntity1378
R-HSA-168256,reactome:Protein25882
R-HSA-168256,reactome:Protein5189
R-HSA-168256,reactome:Protein4528
R-HSA-168256,reactome:Protein4531
R-HSA-168256,reactome:Protein25883
R-HSA-168256,reactome:Protein25884
R-HSA-168256,reactome:PhysicalEntity1415
R-HSA-168256,reactome:Protein26303
R-HSA-168256,reactome:Protein26299
R-HSA-168256,reactome:SmallMolecule408
R-HSA-168256,reactome:Protein26249
R-HSA-168256,reactome:Protein26248
R-HSA-168256,reactome:Protein26250
R-HSA-168256,reactome:SmallMolecule2576
R-HSA-168256,reactome:Protein26275
R-HSA-168256,reactome:Protein26270
R-HSA-168256,reactome:Protein26251
R-HSA-168256,reactome:Protein26252
R-HSA-168256,reactome:Protein26253
R-HSA-168256,reactome:Protein26267
R-HSA-168256,reactome:SmallMolecule2572
R-HSA-168256,reactome:Protein26247
R-HSA-168256,reactome:Protein26195
R-HSA-168256,reactome:Protein26196
R-HSA-168256,reactome:Protein26197
R-HSA-168256,reactome:Protein5111
R-HSA-168256,reactome:Protein26194
R-HSA-168256,reactome:Protein26182
R-HSA-168256,reactome:Protein26186
R-HSA-168256,reactome:Protein26203
R-HSA-168256,reactome:Protein3633
R-HSA-168256,reactome:Protein26191
R-HSA-168256,reactome:Protein26204
R-HSA-168256,reactome:Protein26205
R-HSA-168256,reactome:SmallMolecule2571
R-HSA-168256,reactome:Protein26190
R-HSA-168256,reactome:Protein26199
R-HSA-168256,reactome:Protein26177
R-HSA-168256,reactome:Protein26178
R-HSA-168256,reactome:Protein26209
R-HSA-168256,reactome:Protein26206
R-HSA-168256,reactome:Protein26210
R-HSA-168256,reactome:Protein22783
R-HSA-168256,reactome:Protein26245
R-HSA-168256,reactome:Protein22818
R-HSA-168256,reactome:Protein26246
R-HSA-168256,reactome:Protein26101
R-HSA-168256,reactome:Protein26140
R-HSA-168256,reactome:PhysicalEntity1418
R-HSA-168256,reactome:SmallMolecule2575
R-HSA-168256,reactome:SmallMolecule605
R-HSA-168256,reactome:Protein26302
R-HSA-168256,reactome:SmallMolecule2573
R-HSA-168256,reactome:SmallMolecule1075
R-HSA-168256,reactome:SmallMolecule117
R-HSA-168256,reactome:SmallMolecule368
R-HSA-168256,reactome:Protein19205
R-HSA-168256,reactome:SmallMolecule1782
R-HSA-168256,reactome:SmallMolecule1783
R-HSA-168256,reactome:PhysicalEntity1419
R-HSA-168256,reactome:Protein26283
R-HSA-168256,reactome:Protein26282
R-HSA-168256,reactome:Protein26276
R-HSA-168256,reactome:Protein26254
R-HSA-168256,reactome:PhysicalEntity1416
R-HSA-168256,reactome:Protein26289
R-HSA-168256,reactome:SmallMolecule2580
R-HSA-168256,reactome:Protein26277
R-HSA-168256,reactome:Protein26286
R-HSA-168256,reactome:SmallMolecule2574
R-HSA-168256,reactome:Protein26266
R-HSA-168256,reactome:Protein26292
R-HSA-168256,reactome:SmallMolecule2590
R-HSA-168256,reactome:Protein4887
R-HSA-168256,reactome:Protein25764
R-HSA-168256,reactome:Protein26260
R-HSA-168256,reactome:Protein26263
R-HSA-168256,reactome:Protein26255
R-HSA-168256,reactome:Protein20694
R-HSA-168256,reactome:Protein20698
R-HSA-168256,reactome:Protein20702
R-HSA-168256,reactome:Protein27477
R-HSA-168256,reactome:Protein27478
R-HSA-168256,reactome:Protein20707
R-HSA-168256,reactome:Protein20693
R-HSA-168256,reactome:Protein27479
R-HSA-168256,reactome:Protein20701
R-HSA-168256,reactome:Protein20697
R-HSA-168256,reactome:Protein19383
R-HSA-168256,reactome:Protein27473
R-HSA-168256,reactome:PhysicalEntity1008
R-HSA-168256,reactome:SmallMolecule1923
R-HSA-168256,reactome:Protein27476
R-HSA-168256,reactome:Protein27480
R-HSA-168256,reactome:Protein25656
R-HSA-168256,reactome:Protein25659
R-HSA-168256,reactome:Protein25646
R-HSA-168256,reactome:SmallMolecule636
R-HSA-168256,reactome:PhysicalEntity1359
R-HSA-168256,reactome:Protein25651
R-HSA-168256,reactome:SmallMolecule2541
R-HSA-168256,reactome:Protein25647
R-HSA-168256,reactome:Protein25670
R-HSA-168256,reactome:SmallMolecule2542
R-HSA-168256,reactome:PhysicalEntity1361
R-HSA-168256,reactome:Protein25767
R-HSA-168256,reactome:Protein25752
R-HSA-168256,reactome:Protein25768
R-HSA-168256,reactome:Protein24349
R-HSA-168256,reactome:Protein25770
R-HSA-168256,reactome:Protein22481
R-HSA-168256,reactome:Protein7110
R-HSA-168256,reactome:Protein25713
R-HSA-168256,reactome:Protein25714
R-HSA-168256,reactome:Protein25717
R-HSA-168256,reactome:Protein25718
R-HSA-168256,reactome:Protein25715
R-HSA-168256,reactome:Protein4526
R-HSA-168256,reactome:Protein4529
R-HSA-168256,reactome:SmallMolecule4
R-HSA-168256,reactome:SmallMolecule5
R-HSA-168256,reactome:Protein4532
R-HSA-168256,reactome:Protein22277
R-HSA-168256,reactome:Protein22278
R-HSA-168256,reactome:Protein22255
R-HSA-168256,reactome:Protein1911
R-HSA-168256,reactome:Protein1912
R-HSA-168256,reactome:Protein22279
R-HSA-168256,reactome:Protein4652
R-HSA-168256,reactome:Protein25719
R-HSA-168256,reactome:Protein2516
R-HSA-168256,reactome:PhysicalEntity1364
R-HSA-168256,reactome:Protein4562
R-HSA-168256,reactome:Protein4564
R-HSA-168256,reactome:Protein4563
R-HSA-168256,reactome:Protein4561
R-HSA-168256,reactome:Protein4557
R-HSA-168256,reactome:Protein22254
R-HSA-168256,reactome:Protein4541
R-HSA-168256,reactome:SmallMolecule22
R-HSA-168256,reactome:SmallMolecule17
R-HSA-168256,reactome:Protein4648
R-HSA-168256,reactome:Protein19868
R-HSA-168256,reactome:Protein22253
R-HSA-168256,reactome:Protein22271
R-HSA-168256,reactome:Protein22256
R-HSA-168256,reactome:Protein22258
R-HSA-168256,reactome:Protein4656
R-HSA-168256,reactome:Protein4547
R-HSA-168256,reactome:Protein4551
R-HSA-168256,reactome:Protein4555
R-HSA-168256,reactome:Protein25712
R-HSA-168256,reactome:Protein25674
R-HSA-168256,reactome:Protein25685
R-HSA-168256,reactome:Protein25691
R-HSA-168256,reactome:Protein25692
