pathwayID,entityRef
R-HSA-159424,reactome:SmallMoleculeReference66
R-HSA-159424,reactome:SmallMoleculeReference2932
R-HSA-159424,reactome:SmallMoleculeReference2930
R-HSA-159424,reactome:SmallMoleculeReference944
R-HSA-159424,reactome:SmallMoleculeReference2933
R-HSA-159424,reactome:SmallMoleculeReference1805
R-HSA-3000157,
R-HSA-3000157,reactome:ProteinReference262
R-HSA-3000157,reactome:ProteinReference261
R-HSA-3000157,reactome:ProteinReference260
R-HSA-3000157,reactome:ProteinReference3136
R-HSA-3000157,reactome:ProteinReference4769
R-HSA-3000157,reactome:ProteinReference4370
R-HSA-3000157,reactome:ProteinReference4368
R-HSA-3000157,reactome:ProteinReference245
R-HSA-3000157,reactome:ProteinReference4776
R-HSA-3000157,reactome:ProteinReference257
R-HSA-3000157,reactome:SmallMoleculeReference613
R-HSA-3000157,reactome:ProteinReference4775
R-HSA-3000157,reactome:ProteinReference4684
R-HSA-2032785,reactome:ProteinReference3125
R-HSA-2032785,reactome:ProteinReference8463
R-HSA-2032785,reactome:ProteinReference8462
R-HSA-2032785,reactome:ProteinReference8464
R-HSA-2032785,reactome:ProteinReference1704
R-HSA-2032785,reactome:ProteinReference1703
R-HSA-2032785,reactome:ProteinReference1702
R-HSA-2032785,
R-HSA-2032785,reactome:DnaReference7
R-HSA-2032785,reactome:ProteinReference1701
R-HSA-2032785,reactome:ProteinReference1708
R-HSA-2032785,reactome:ProteinReference1707
R-HSA-2032785,reactome:DnaReference1097
R-HSA-2032785,reactome:ProteinReference11421
R-HSA-2032785,reactome:ProteinReference8461
R-HSA-9702624,reactome:SmallMoleculeReference890
R-HSA-9702624,
R-HSA-9637628,reactome:ProteinReference6337
R-HSA-9637628,reactome:ProteinReference6336
R-HSA-9637628,reactome:ProteinReference6339
R-HSA-9637628,reactome:ProteinReference6340
R-HSA-9637628,
R-HSA-9637628,reactome:ProteinReference6341
R-HSA-9637628,reactome:ProteinReference6338
R-HSA-9637628,reactome:ProteinReference4532
R-HSA-190241,reactome:SmallMoleculeReference4
R-HSA-190241,
R-HSA-190241,reactome:SmallMoleculeReference5
R-HSA-190241,reactome:SmallMoleculeReference654
R-HSA-9629232,reactome:ProteinReference6104
R-HSA-168142,
R-HSA-168142,reactome:ProteinReference7017
R-HSA-168142,reactome:ProteinReference7016
R-HSA-168142,reactome:ProteinReference7008
R-HSA-168142,reactome:SmallMoleculeReference4
R-HSA-168142,reactome:ProteinReference6815
R-HSA-168142,reactome:SmallMoleculeReference5
R-HSA-168142,reactome:ProteinReference4027
R-HSA-168142,reactome:ProteinReference2823
R-HSA-168142,reactome:ProteinReference8457
R-HSA-168142,reactome:ProteinReference3129
R-HSA-168142,reactome:ProteinReference3131
R-HSA-168142,reactome:ProteinReference3130
R-HSA-168142,reactome:ProteinReference7224
R-HSA-168142,reactome:ProteinReference7219
R-HSA-168142,reactome:ProteinReference1311
R-HSA-168142,reactome:ProteinReference633
R-HSA-168142,reactome:ProteinReference1752
R-HSA-168142,reactome:ProteinReference2755
R-HSA-168142,reactome:ProteinReference2756
R-HSA-168142,reactome:SmallMoleculeReference8
R-HSA-168142,reactome:SmallMoleculeReference13
R-HSA-168142,reactome:ProteinReference4966
R-HSA-168142,reactome:ProteinReference6704
R-HSA-168142,reactome:ProteinReference7223
R-HSA-168142,reactome:ProteinReference7221
R-HSA-168142,reactome:ProteinReference2821
R-HSA-168142,reactome:ProteinReference4931
R-HSA-168142,reactome:ProteinReference4076
R-HSA-168142,reactome:ProteinReference3947
R-HSA-168142,reactome:ProteinReference8689
R-HSA-168142,reactome:ProteinReference8690
R-HSA-168142,reactome:ProteinReference6773
R-HSA-168142,reactome:ProteinReference3978
R-HSA-168142,reactome:ProteinReference3979
R-HSA-168142,reactome:ProteinReference8701
R-HSA-168142,reactome:ProteinReference6080
R-HSA-168142,reactome:ProteinReference3977
R-HSA-168142,reactome:ProteinReference8698
R-HSA-168142,reactome:ProteinReference8700
R-HSA-168142,reactome:ProteinReference3943
R-HSA-168142,reactome:ProteinReference8699
R-HSA-168142,reactome:DnaReference781
R-HSA-168142,reactome:ProteinReference2740
R-HSA-168142,reactome:ProteinReference8697
R-HSA-168142,reactome:ProteinReference2824
R-HSA-168142,reactome:ProteinReference8695
R-HSA-168142,reactome:ProteinReference6757
R-HSA-399955,reactome:ProteinReference11779
R-HSA-399955,reactome:ProteinReference6781
R-HSA-399955,reactome:ProteinReference8174
R-HSA-399955,reactome:ProteinReference282
R-HSA-399955,reactome:ProteinReference7273
R-HSA-399955,reactome:ProteinReference1329
R-HSA-399955,reactome:SmallMoleculeReference14
R-HSA-399955,reactome:SmallMoleculeReference4
R-HSA-399955,reactome:SmallMoleculeReference5
R-HSA-399955,reactome:ProteinReference8281
R-HSA-399955,reactome:SmallMoleculeReference27
R-HSA-399955,reactome:ProteinReference11776
R-HSA-399955,reactome:SmallMoleculeReference13
R-HSA-399955,reactome:SmallMoleculeReference15
R-HSA-399955,reactome:ProteinReference143
R-HSA-399955,reactome:ProteinReference1611
R-HSA-193704,reactome:ProteinReference8417
R-HSA-193704,reactome:ProteinReference8412
R-HSA-193704,reactome:ProteinReference7201
R-HSA-193704,
R-HSA-193704,reactome:ProteinReference4521
R-HSA-193704,reactome:ProteinReference4522
R-HSA-193704,reactome:ProteinReference2824
R-HSA-193704,reactome:ProteinReference2823
R-HSA-193704,reactome:ProteinReference3947
R-HSA-193704,reactome:SmallMoleculeReference12
R-HSA-193704,reactome:ProteinReference4846
R-HSA-193704,reactome:ProteinReference8411
R-HSA-193704,reactome:ProteinReference8419
R-HSA-193704,reactome:ProteinReference8136
R-HSA-193704,reactome:SmallMoleculeReference27
R-HSA-193704,reactome:ProteinReference4020
R-HSA-193704,reactome:SmallMoleculeReference14
R-HSA-193704,reactome:ProteinReference7806
R-HSA-193704,reactome:SmallMoleculeReference4
R-HSA-193704,reactome:ProteinReference5939
R-HSA-193704,reactome:ProteinReference6018
R-HSA-193704,reactome:SmallMoleculeReference5
R-HSA-193704,reactome:ProteinReference2751
R-HSA-193704,reactome:ProteinReference1329
R-HSA-193704,reactome:ProteinReference8413
R-HSA-193704,reactome:ProteinReference8414
R-HSA-193704,reactome:SmallMoleculeReference15
R-HSA-193704,reactome:ProteinReference8415
R-HSA-193704,reactome:ProteinReference1811
R-HSA-193704,reactome:ProteinReference8345
R-HSA-193704,reactome:ProteinReference2873
R-HSA-193704,reactome:ProteinReference3132
R-HSA-193704,reactome:ProteinReference3129
R-HSA-193704,reactome:ProteinReference6815
R-HSA-193704,reactome:ProteinReference7008
R-HSA-193704,reactome:ProteinReference228
R-HSA-193704,reactome:ProteinReference8418
R-HSA-193704,reactome:ProteinReference4024
R-HSA-193704,reactome:SmallMoleculeReference8
R-HSA-193704,reactome:SmallMoleculeReference1584
R-HSA-193704,reactome:SmallMoleculeReference1586
R-HSA-193704,reactome:SmallMoleculeReference1585
R-HSA-193704,reactome:ProteinReference8401
R-HSA-193704,reactome:SmallMoleculeReference17
R-HSA-9702590,
R-HSA-9702590,reactome:SmallMoleculeReference908
R-HSA-9686347,
R-HSA-9686347,reactome:ProteinReference6080
R-HSA-9686347,reactome:ProteinReference6081
R-HSA-9686347,reactome:ProteinReference6083
R-HSA-9686347,reactome:ProteinReference6082
R-HSA-9686347,reactome:ProteinReference6088
R-HSA-9686347,reactome:ProteinReference6084
R-HSA-9686347,reactome:ProteinReference3946
R-HSA-9686347,reactome:ProteinReference6085
R-HSA-8964058,reactome:ProteinReference2522
R-HSA-8964058,reactome:SmallMoleculeReference258
R-HSA-8964058,reactome:SmallMoleculeReference256
R-HSA-8964058,reactome:ProteinReference9619
R-HSA-8964058,reactome:SmallMoleculeReference257
R-HSA-8964058,reactome:SmallMoleculeReference255
R-HSA-8964058,reactome:ProteinReference2524
R-HSA-8964058,reactome:SmallMoleculeReference250
R-HSA-8964058,reactome:SmallMoleculeReference248
R-HSA-8964058,
R-HSA-8964058,reactome:ProteinReference7999
R-HSA-8964058,reactome:SmallMoleculeReference1749
R-HSA-8964058,reactome:SmallMoleculeReference4
R-HSA-8964058,reactome:SmallMoleculeReference8
R-HSA-8964058,reactome:SmallMoleculeReference13
R-HSA-8964058,reactome:SmallMoleculeReference5
R-HSA-8964058,reactome:ProteinReference7998
R-HSA-8964058,reactome:ProteinReference2617
R-HSA-8964058,reactome:ProteinReference5714
R-HSA-8964058,reactome:ProteinReference5713
R-HSA-8964058,reactome:SmallMoleculeReference729
R-HSA-8964058,reactome:SmallMoleculeReference286
R-HSA-8964058,reactome:ProteinReference9620
R-HSA-1257604,reactome:SmallMoleculeReference157
R-HSA-1257604,reactome:ProteinReference1310
R-HSA-1257604,reactome:SmallMoleculeReference4
R-HSA-1257604,
R-HSA-1257604,reactome:SmallMoleculeReference5
R-HSA-1257604,reactome:ProteinReference6773
R-HSA-1257604,reactome:ProteinReference6771
R-HSA-1257604,reactome:RnaReference167
R-HSA-1257604,reactome:ProteinReference3920
R-HSA-1257604,reactome:ProteinReference107
R-HSA-1257604,reactome:RnaReference177
R-HSA-1257604,reactome:RnaReference184
R-HSA-1257604,reactome:RnaReference174
R-HSA-1257604,reactome:RnaReference170
R-HSA-1257604,reactome:RnaReference169
R-HSA-1257604,reactome:DnaReference775
R-HSA-1257604,reactome:ProteinReference7126
R-HSA-1257604,reactome:ProteinReference95
R-HSA-1257604,reactome:ProteinReference96
R-HSA-1257604,reactome:ProteinReference6859
R-HSA-1257604,reactome:ProteinReference51
R-HSA-1257604,reactome:ProteinReference50
R-HSA-1257604,reactome:ProteinReference8086
R-HSA-1257604,reactome:ProteinReference1752
R-HSA-1257604,reactome:ProteinReference2755
R-HSA-1257604,reactome:ProteinReference8085
R-HSA-1257604,reactome:ProteinReference2740
R-HSA-1257604,reactome:ProteinReference7229
R-HSA-1257604,reactome:ProteinReference8087
R-HSA-1257604,reactome:ProteinReference3871
R-HSA-1257604,reactome:ProteinReference3031
R-HSA-1257604,reactome:SmallMoleculeReference14
R-HSA-1257604,reactome:ProteinReference3029
R-HSA-1257604,reactome:ProteinReference3021
R-HSA-1257604,reactome:ProteinReference3017
R-HSA-1257604,reactome:ProteinReference3018
R-HSA-1257604,reactome:ProteinReference3019
R-HSA-1257604,reactome:ProteinReference3020
R-HSA-1257604,reactome:ProteinReference2688
R-HSA-1257604,reactome:ProteinReference2689
R-HSA-1257604,reactome:ProteinReference2690
R-HSA-1257604,reactome:SmallMoleculeReference8
R-HSA-1257604,reactome:ProteinReference3836
R-HSA-1257604,reactome:ProteinReference3921
R-HSA-1257604,reactome:ProteinReference134
R-HSA-1257604,reactome:ProteinReference8088
R-HSA-1257604,reactome:ProteinReference3876
R-HSA-1257604,reactome:ProteinReference8076
R-HSA-1257604,reactome:SmallMoleculeReference36
R-HSA-1257604,reactome:SmallMoleculeReference241
R-HSA-1257604,reactome:ProteinReference4010
R-HSA-1257604,reactome:ProteinReference158
R-HSA-1257604,reactome:ProteinReference160
R-HSA-1257604,reactome:ProteinReference155
R-HSA-1257604,reactome:ProteinReference159
R-HSA-1257604,reactome:ProteinReference156
R-HSA-1257604,reactome:ProteinReference157
R-HSA-1257604,reactome:ProteinReference154
R-HSA-1257604,reactome:ProteinReference165
R-HSA-1257604,reactome:ProteinReference164
R-HSA-1257604,reactome:ProteinReference161
R-HSA-1257604,reactome:ProteinReference167
R-HSA-1257604,reactome:ProteinReference163
R-HSA-1257604,reactome:ProteinReference162
R-HSA-1257604,reactome:ProteinReference166
R-HSA-1257604,reactome:ProteinReference176
R-HSA-1257604,reactome:ProteinReference175
R-HSA-1257604,reactome:ProteinReference174
R-HSA-1257604,reactome:ProteinReference173
R-HSA-1257604,reactome:ProteinReference170
R-HSA-1257604,reactome:ProteinReference169
R-HSA-1257604,reactome:ProteinReference172
R-HSA-1257604,reactome:ProteinReference171
R-HSA-1257604,reactome:ProteinReference168
R-HSA-1257604,reactome:ProteinReference180
R-HSA-1257604,reactome:ProteinReference185
R-HSA-1257604,reactome:ProteinReference184
R-HSA-1257604,reactome:ProteinReference181
R-HSA-1257604,reactome:ProteinReference182
R-HSA-1257604,reactome:ProteinReference183
R-HSA-1257604,reactome:ProteinReference179
R-HSA-1257604,reactome:ProteinReference178
R-HSA-1257604,reactome:ProteinReference177
R-HSA-1257604,reactome:ProteinReference8089
R-HSA-1257604,reactome:SmallMoleculeReference156
R-HSA-1257604,reactome:ProteinReference632
R-HSA-1257604,reactome:SmallMoleculeReference13
R-HSA-1257604,reactome:SmallMoleculeReference1581
R-HSA-1257604,reactome:ProteinReference8083
R-HSA-1257604,reactome:SmallMoleculeReference260
R-HSA-1257604,reactome:ProteinReference7008
R-HSA-1257604,reactome:ProteinReference1537
R-HSA-1257604,reactome:ProteinReference8075
R-HSA-1257604,reactome:ProteinReference3995
R-HSA-1257604,reactome:ProteinReference6815
R-HSA-1257604,reactome:ProteinReference7016
R-HSA-1257604,reactome:ProteinReference3947
R-HSA-1257604,reactome:SmallMoleculeReference370
R-HSA-1257604,reactome:ProteinReference7234
R-HSA-1257604,reactome:ProteinReference5944
R-HSA-1257604,reactome:ProteinReference5943
R-HSA-1257604,reactome:ProteinReference1311
R-HSA-1257604,reactome:ProteinReference289
R-HSA-1257604,reactome:ProteinReference3131
R-HSA-1257604,reactome:ProteinReference2691
R-HSA-1257604,reactome:ProteinReference5939
R-HSA-1257604,reactome:ProteinReference145
R-HSA-1257604,reactome:ProteinReference2496
R-HSA-1257604,reactome:ProteinReference5940
R-HSA-1257604,reactome:ProteinReference3112
R-HSA-1257604,reactome:ProteinReference3113
R-HSA-1257604,reactome:ProteinReference3114
R-HSA-1660508,reactome:SmallMoleculeReference252
R-HSA-3065676,reactome:ProteinReference3782
R-HSA-3065676,reactome:ProteinReference3788
R-HSA-3065676,reactome:ProteinReference3789
R-HSA-3065676,reactome:SmallMoleculeReference4
R-HSA-3065676,reactome:SmallMoleculeReference21
R-HSA-3065676,reactome:SmallMoleculeReference19
R-HSA-3065676,reactome:ProteinReference3786
R-HSA-3065676,reactome:ProteinReference3787
R-HSA-9640463,reactome:SmallMoleculeReference11
R-HSA-9640463,reactome:SmallMoleculeReference35
R-HSA-9640463,reactome:SmallMoleculeReference603
R-HSA-9640463,reactome:SmallMoleculeReference2336
R-HSA-9640463,reactome:SmallMoleculeReference29
R-HSA-9640463,reactome:SmallMoleculeReference37
R-HSA-9640463,reactome:ProteinReference10244
R-HSA-9640463,reactome:SmallMoleculeReference2337
R-HSA-9640463,reactome:ProteinReference5742
R-HSA-9640463,reactome:SmallMoleculeReference1964
R-HSA-9640463,reactome:SmallMoleculeReference1750
R-HSA-9640463,reactome:SmallMoleculeReference1965
R-HSA-9640463,reactome:ProteinReference9921
R-HSA-9640463,reactome:SmallMoleculeReference717
R-HSA-9640463,reactome:SmallMoleculeReference716
R-HSA-9640463,reactome:ProteinReference10243
R-HSA-5358751,reactome:SmallMoleculeReference4
R-HSA-5358751,reactome:ProteinReference4006
R-HSA-5358751,reactome:ProteinReference4037
R-HSA-5358751,reactome:ProteinReference2871
R-HSA-5358751,reactome:ProteinReference2699
R-HSA-5358751,reactome:ProteinReference5974
R-HSA-392023,
R-HSA-5619058,reactome:SmallMoleculeReference236
R-HSA-5619058,reactome:ProteinReference6183
R-HSA-164378,reactome:SmallMoleculeReference158
R-HSA-164378,
R-HSA-164378,reactome:SmallMoleculeReference4
R-HSA-164378,reactome:SmallMoleculeReference21
R-HSA-164378,reactome:SmallMoleculeReference14
R-HSA-164378,reactome:SmallMoleculeReference17
R-HSA-4793954,reactome:SmallMoleculeReference497
R-HSA-4793954,
R-HSA-164525,reactome:ProteinReference6522
R-HSA-164525,reactome:ProteinReference6529
R-HSA-164525,reactome:RnaReference103
R-HSA-164525,reactome:ProteinReference6526
R-HSA-164525,reactome:ProteinReference6524
R-HSA-164525,reactome:ProteinReference5112
R-HSA-164525,reactome:ProteinReference6527
R-HSA-352238,reactome:ProteinReference11443
R-HSA-352238,reactome:ProteinReference2801
R-HSA-352238,reactome:ProteinReference6093
R-HSA-9700206,reactome:SmallMoleculeReference920
R-HSA-9700206,
R-HSA-9700206,reactome:SmallMoleculeReference922
R-HSA-9700206,reactome:SmallMoleculeReference915
R-HSA-9700206,reactome:SmallMoleculeReference919
R-HSA-9700206,reactome:SmallMoleculeReference916
R-HSA-9700206,reactome:SmallMoleculeReference918
R-HSA-9700206,reactome:SmallMoleculeReference917
R-HSA-9700206,reactome:ProteinReference5919
R-HSA-9700206,reactome:SmallMoleculeReference4
R-HSA-9700206,reactome:SmallMoleculeReference5
R-HSA-9700206,reactome:ProteinReference6040
R-HSA-9700206,reactome:ProteinReference2740
R-HSA-9700206,reactome:ProteinReference2827
R-HSA-9700206,reactome:ProteinReference2755
R-HSA-9700206,reactome:DnaReference645
R-HSA-9700206,reactome:ProteinReference6057
R-HSA-9700206,reactome:ProteinReference6054
R-HSA-9700206,reactome:DnaReference71
R-HSA-9700206,reactome:ProteinReference2782
R-HSA-9700206,reactome:ProteinReference145
R-HSA-9700206,reactome:ProteinReference3812
R-HSA-9700206,reactome:SmallMoleculeReference157
R-HSA-9700206,reactome:ProteinReference5164
R-HSA-9700206,reactome:ProteinReference6067
R-HSA-9700206,reactome:DnaReference659
R-HSA-9700206,reactome:ProteinReference6070
R-HSA-9700206,reactome:ProteinReference3877
R-HSA-9700206,reactome:DnaReference649
R-HSA-9700206,reactome:ProteinReference6063
R-HSA-9700206,reactome:DnaReference648
R-HSA-9700206,reactome:ProteinReference6061
R-HSA-9700206,reactome:DnaReference653
R-HSA-9700206,reactome:ProteinReference6066
R-HSA-9700206,reactome:ProteinReference6060
R-HSA-9700206,reactome:ProteinReference2662
R-HSA-9700206,reactome:ProteinReference2887
R-HSA-9700206,reactome:ProteinReference2886
R-HSA-9700206,reactome:DnaReference657
R-HSA-9700206,reactome:DnaReference121
R-HSA-9700206,reactome:RnaReference98
R-HSA-9700206,reactome:DnaReference646
R-HSA-9700206,reactome:DnaReference650
R-HSA-9700206,reactome:ProteinReference6064
R-HSA-9700206,reactome:ProteinReference6062
R-HSA-9700206,reactome:DnaReference652
R-HSA-9700206,reactome:ProteinReference88
R-HSA-9700206,reactome:DnaReference654
R-HSA-9700206,reactome:ProteinReference6068
R-HSA-9700206,reactome:ProteinReference39
R-HSA-9700206,reactome:RnaReference100
R-HSA-9700206,reactome:DnaReference658
R-HSA-9700206,reactome:DnaReference655
R-HSA-9700206,reactome:ProteinReference6069
R-HSA-9700206,reactome:ProteinReference5878
R-HSA-9700206,reactome:DnaReference74
R-HSA-9700206,reactome:ProteinReference2822
R-HSA-9700206,reactome:DnaReference651
R-HSA-9700206,reactome:ProteinReference6065
R-HSA-9700206,reactome:DnaReference647
R-HSA-9700206,reactome:RnaReference97
R-HSA-9700206,reactome:ProteinReference95
R-HSA-9700206,reactome:DnaReference656
R-HSA-9700206,reactome:ProteinReference269
R-HSA-9700206,reactome:ProteinReference102
R-HSA-9700206,reactome:ProteinReference720
R-HSA-9700206,reactome:ProteinReference287
R-HSA-9700206,reactome:SmallMoleculeReference156
R-HSA-9700206,reactome:ProteinReference289
R-HSA-9700206,reactome:ProteinReference6056
R-HSA-9700206,reactome:ProteinReference6055
R-HSA-8939242,reactome:DnaReference1196
R-HSA-8939242,reactome:ProteinReference11488
R-HSA-8939242,reactome:ProteinReference6769
R-HSA-8939242,reactome:ProteinReference7871
R-HSA-8939242,reactome:DnaReference780
R-HSA-8939242,reactome:ProteinReference4273
R-HSA-8939242,reactome:ProteinReference4837
R-HSA-8939242,reactome:ProteinReference11487
R-HSA-8939242,reactome:DnaReference1195
R-HSA-8939242,
R-HSA-1660662,
R-HSA-1660662,reactome:SmallMoleculeReference484
R-HSA-1660662,reactome:SmallMoleculeReference27
R-HSA-1660662,reactome:SmallMoleculeReference11
R-HSA-1660662,reactome:SmallMoleculeReference4
R-HSA-1660662,reactome:SmallMoleculeReference1585
R-HSA-1660662,reactome:SmallMoleculeReference1751
R-HSA-1660662,reactome:SmallMoleculeReference5
R-HSA-1660662,reactome:ProteinReference10169
R-HSA-1660662,reactome:SmallMoleculeReference522
R-HSA-1660662,reactome:SmallMoleculeReference424
R-HSA-1660662,reactome:SmallMoleculeReference1764
R-HSA-1660662,reactome:ProteinReference10163
R-HSA-1660662,reactome:SmallMoleculeReference418
R-HSA-1660662,reactome:SmallMoleculeReference419
R-HSA-1660662,reactome:ProteinReference10164
R-HSA-1660662,reactome:SmallMoleculeReference462
R-HSA-1660662,reactome:SmallMoleculeReference24
R-HSA-1660662,reactome:ProteinReference3590
R-HSA-1660662,reactome:SmallMoleculeReference1767
R-HSA-1660662,reactome:SmallMoleculeReference1768
R-HSA-1660662,reactome:SmallMoleculeReference526
R-HSA-1660662,reactome:ProteinReference10166
R-HSA-1660662,reactome:SmallMoleculeReference1758
R-HSA-1660662,reactome:SmallMoleculeReference1756
R-HSA-1660662,reactome:SmallMoleculeReference422
R-HSA-1660662,reactome:SmallMoleculeReference1769
R-HSA-1660662,reactome:ProteinReference3760
R-HSA-1660662,reactome:SmallMoleculeReference1765
R-HSA-1660662,reactome:SmallMoleculeReference1766
R-HSA-1660662,reactome:ProteinReference10168
R-HSA-1660662,reactome:ProteinReference3576
R-HSA-1660662,reactome:ProteinReference9819
R-HSA-1660662,reactome:ProteinReference10167
R-HSA-1660662,reactome:SmallMoleculeReference2205
R-HSA-1660662,reactome:SmallMoleculeReference455
R-HSA-1660662,reactome:ProteinReference10165
R-HSA-1660662,reactome:ProteinReference5113
R-HSA-1660662,reactome:SmallMoleculeReference36
R-HSA-1660662,reactome:SmallMoleculeReference34
R-HSA-1660662,reactome:SmallMoleculeReference409
R-HSA-1660662,reactome:ProteinReference3434
R-HSA-1660662,reactome:ProteinReference3433
R-HSA-1660662,reactome:SmallMoleculeReference1598
R-HSA-1660662,reactome:SmallMoleculeReference476
R-HSA-1660662,reactome:SmallMoleculeReference8
R-HSA-1660662,reactome:SmallMoleculeReference1584
R-HSA-1660662,reactome:SmallMoleculeReference2218
R-HSA-1660662,reactome:ProteinReference10172
R-HSA-1660662,reactome:SmallMoleculeReference1586
R-HSA-1660662,reactome:ProteinReference10173
R-HSA-1660662,reactome:SmallMoleculeReference17
R-HSA-1660662,reactome:SmallMoleculeReference2206
R-HSA-1660662,reactome:ProteinReference8930
R-HSA-1660662,reactome:SmallMoleculeReference2202
R-HSA-1660662,reactome:SmallMoleculeReference281
R-HSA-1660662,reactome:SmallMoleculeReference2217
R-HSA-1660662,reactome:ProteinReference10176
R-HSA-1660662,reactome:SmallMoleculeReference1312
R-HSA-1660662,reactome:SmallMoleculeReference2166
R-HSA-1660662,reactome:ProteinReference9035
R-HSA-1660662,reactome:SmallMoleculeReference2215
R-HSA-1660662,reactome:SmallMoleculeReference1874
R-HSA-1660662,reactome:ProteinReference8923
R-HSA-1660662,reactome:SmallMoleculeReference2216
R-HSA-1660662,reactome:SmallMoleculeReference613
R-HSA-1660662,reactome:SmallMoleculeReference950
R-HSA-1660662,reactome:ProteinReference3422
R-HSA-1660662,reactome:SmallMoleculeReference1
R-HSA-1660662,reactome:SmallMoleculeReference1754
R-HSA-1660662,reactome:SmallMoleculeReference1770
R-HSA-1660662,reactome:SmallMoleculeReference1771
R-HSA-1660662,reactome:SmallMoleculeReference498
R-HSA-1660662,reactome:ProteinReference10175
R-HSA-1660662,reactome:SmallMoleculeReference1760
R-HSA-1660662,reactome:SmallMoleculeReference461
R-HSA-1660662,reactome:ProteinReference3592
R-HSA-1660662,reactome:ProteinReference2120
R-HSA-1660662,reactome:ProteinReference10174
R-HSA-1660662,reactome:ProteinReference3597
R-HSA-1660662,reactome:ProteinReference10171
R-HSA-1660662,reactome:ProteinReference3386
R-HSA-1660662,reactome:SmallMoleculeReference1759
R-HSA-1660662,reactome:ProteinReference6277
R-HSA-1660662,reactome:ProteinReference6278
R-HSA-74160,reactome:SmallMoleculeReference2
R-HSA-74160,reactome:ProteinReference3877
R-HSA-74160,reactome:ProteinReference11619
R-HSA-74160,reactome:ProteinReference81
R-HSA-74160,reactome:SmallMoleculeReference3
R-HSA-74160,reactome:ProteinReference3878
R-HSA-74160,reactome:ProteinReference11618
R-HSA-74160,reactome:ProteinReference3879
R-HSA-74160,reactome:SmallMoleculeReference28
R-HSA-74160,reactome:SmallMoleculeReference29
R-HSA-74160,reactome:ProteinReference3935
R-HSA-74160,reactome:ProteinReference2673
R-HSA-74160,reactome:ProteinReference11026
R-HSA-74160,reactome:ProteinReference308
R-HSA-74160,reactome:ProteinReference309
R-HSA-74160,reactome:ProteinReference11027
R-HSA-74160,reactome:ProteinReference311
R-HSA-74160,reactome:ProteinReference306
R-HSA-74160,reactome:ProteinReference8777
R-HSA-74160,reactome:ProteinReference11031
R-HSA-74160,reactome:ProteinReference11028
R-HSA-74160,reactome:ProteinReference305
R-HSA-74160,reactome:ProteinReference8782
R-HSA-74160,reactome:ProteinReference11029
R-HSA-74160,reactome:ProteinReference11030
R-HSA-74160,reactome:ProteinReference11023
R-HSA-74160,reactome:ProteinReference6541
R-HSA-74160,reactome:ProteinReference11024
R-HSA-74160,reactome:ProteinReference11022
R-HSA-74160,reactome:ProteinReference11025
R-HSA-74160,reactome:ProteinReference11613
R-HSA-74160,reactome:ProteinReference11012
R-HSA-74160,reactome:ProteinReference865
R-HSA-74160,reactome:ProteinReference11614
R-HSA-74160,reactome:ProteinReference424
R-HSA-74160,reactome:ProteinReference10981
R-HSA-74160,reactome:ProteinReference10919
R-HSA-74160,reactome:ProteinReference11473
R-HSA-74160,reactome:ProteinReference1702
R-HSA-74160,
R-HSA-74160,reactome:ProteinReference3350
R-HSA-74160,reactome:ProteinReference2699
R-HSA-74160,reactome:ProteinReference95
R-HSA-74160,reactome:ProteinReference96
R-HSA-74160,reactome:ProteinReference6859
R-HSA-74160,reactome:ProteinReference51
R-HSA-74160,reactome:ProteinReference50
R-HSA-74160,reactome:DnaReference1096
R-HSA-74160,reactome:ProteinReference4482
R-HSA-74160,reactome:ProteinReference2819
R-HSA-74160,reactome:ProteinReference11033
R-HSA-74160,reactome:ProteinReference52
R-HSA-74160,reactome:ProteinReference53
R-HSA-74160,reactome:ProteinReference49
R-HSA-74160,reactome:ProteinReference7119
R-HSA-74160,reactome:ProteinReference7024
R-HSA-74160,reactome:ProteinReference7023
R-HSA-74160,reactome:ProteinReference4306
R-HSA-74160,reactome:ProteinReference4307
R-HSA-74160,reactome:ProteinReference4374
R-HSA-74160,reactome:ProteinReference11003
R-HSA-74160,reactome:ProteinReference11623
R-HSA-74160,reactome:ProteinReference992
R-HSA-74160,reactome:ProteinReference7122
R-HSA-74160,reactome:ProteinReference3044
R-HSA-74160,reactome:ProteinReference11625
R-HSA-74160,reactome:ProteinReference4648
R-HSA-74160,reactome:ProteinReference7121
R-HSA-74160,reactome:ProteinReference7061
R-HSA-74160,reactome:ProteinReference7051
R-HSA-74160,reactome:ProteinReference7059
R-HSA-74160,reactome:ProteinReference3928
R-HSA-74160,reactome:ProteinReference7062
R-HSA-74160,reactome:ProteinReference7057
R-HSA-74160,reactome:ProteinReference7058
R-HSA-74160,reactome:ProteinReference7060
R-HSA-74160,reactome:ProteinReference6533
R-HSA-74160,reactome:ProteinReference11624
R-HSA-74160,reactome:ProteinReference7025
R-HSA-74160,reactome:ProteinReference11620
R-HSA-74160,reactome:ProteinReference7120
R-HSA-74160,reactome:ProteinReference7114
R-HSA-74160,reactome:ProteinReference1738
R-HSA-74160,reactome:ProteinReference11622
R-HSA-74160,reactome:ProteinReference3887
R-HSA-74160,reactome:ProteinReference7086
R-HSA-74160,reactome:ProteinReference7087
R-HSA-74160,reactome:ProteinReference7083
R-HSA-74160,reactome:ProteinReference7084
R-HSA-74160,reactome:ProteinReference1723
