"pathwayID","entityID"
"R-HSA-72202","O75152"
"R-HSA-72202","Q6I9Y2"
"R-HSA-72202","Q86W42"
"R-HSA-72202","Q8NI27"
"R-HSA-72202","Q96FV9"
"R-HSA-72202","Q96J01"
"R-HSA-72202","Q13769"
"R-HSA-72202","O60508"
"R-HSA-72202","P84103"
"R-HSA-72202","Q07955"
"R-HSA-72202","P26368"
"R-HSA-72202","O95391"
"R-HSA-72202","Q05519"
"R-HSA-72202","Q01130"
"R-HSA-72202","Q08170"
"R-HSA-72202","Q16629"
"R-HSA-72202","Q92620"
"R-HSA-72202","Q13247"
"R-HSA-72202","Q13242"
"R-HSA-72202",
"R-HSA-72202","Q9UBU9"
"R-HSA-72202","P06730"
"R-HSA-72202","Q9P2I0"
"R-HSA-72202","Q6UN15"
"R-HSA-72202","Q9C0J8"
"R-HSA-72202","Q10570"
"R-HSA-72202","Q9UKF6"
"R-HSA-72202","O95639"
"R-HSA-72202","Q92797"
"R-HSA-72202","Q14493"
"R-HSA-597592",
"R-HSA-597592","Q9UNA3"
"R-HSA-597592","Q9NS00"
"R-HSA-597592","Q96EU7"
"R-HSA-597592","Q8NCG5"
"R-HSA-597592","O95395"
"R-HSA-597592","Q9UJ37"
"R-HSA-597592","P15907"
"R-HSA-597592","Q6P4F1"
"R-HSA-597592","Q495W5"
"R-HSA-597592","Q14118"
"R-HSA-597592","Q9H9S5"
"R-HSA-597592","O75072"
"R-HSA-597592","Q9Y2B1"
"R-HSA-597592","O43505"
"R-HSA-597592","A4D126"
"R-HSA-597592","O43529"
"R-HSA-597592","Q8WZA1"
"R-HSA-597592","Q3V5L5"
"R-HSA-597592","Q9UKY4"
"R-HSA-597592","Q9Y6A1"
"R-HSA-597592","Q9H5K3"
"R-HSA-597592","Q8NAT1"
"R-HSA-597592","Q8NCR0"
"R-HSA-597592","Q6Y288"
"R-HSA-597592","Q9Y2G5"
"R-HSA-597592","Q92696"
"R-HSA-597592","P53611"
"R-HSA-597592","Q12974"
"R-HSA-597592","P12004"
"R-HSA-597592","Q9NS91"
"R-HSA-597592","P63146"
"R-HSA-597592","Q149N8"
"R-HSA-597592","Q15819"
"R-HSA-597592","P61088"
"R-HSA-597592","Q8N8N0"
"R-HSA-597592","Q7L523"
"R-HSA-597592","P09727"
"R-HSA-597592","Q9BUN8"
"R-HSA-597592","Q9BQE4"
"R-HSA-597592","A0AVI4"
"R-HSA-597592","P55072"
"R-HSA-597592","Q8N2K1"
"R-HSA-597592","Q9P0P0"
"R-HSA-597592","O95999"
"R-HSA-597592","P78527"
"R-HSA-597592","P68036"
"R-HSA-597592","P50876"
"R-HSA-597592","Q9BTA9"
"R-HSA-597592","O75150"
"R-HSA-597592","Q5VTR2"
"R-HSA-597592","Q6PD62"
"R-HSA-597592","Q6P1J9"
"R-HSA-597592","Q92541"
"R-HSA-597592","Q9GZS3"
"R-HSA-597592","Q8N7H5"
"R-HSA-597592","Q8WVC0"
"R-HSA-597592","Q14527"
