pathway1,interaction,pathway2,tag
R-HSA-187037,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-187037,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-187037,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-9022692,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-8986944,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-9022692,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-8986944,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9634638,original
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-9634638,original
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9616222,original
R-HSA-111931,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-111933,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-111933,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-111997,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-111996,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-112043,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-112043,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-112040,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-112040,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-111885,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-111885,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-418594,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-418594,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-9616222,original
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9009391,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-9009391,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-8939211,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-8939211,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9006931,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-9006931,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9616222,original
R-HSA-111932,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-9616222,original
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-198725,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-198725,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-187037,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-187037,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-9616222,inferred
R-HSA-70635,abstraction:NextStepPathway,R-HSA-8964539,original
R-HSA-9683610,abstraction:NextStepPathway,R-HSA-9735869,original
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9735869,inferred
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-1483166,original
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-1483191,original
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-264642,original
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-112310,inferred
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-8940973,original
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-8941326,original
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-2032785,original
R-HSA-8878166,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-8941284,original
R-HSA-75896,abstraction:NextStepPathway,R-HSA-1483166,original
R-HSA-75896,abstraction:NextStepPathway,R-HSA-1483206,inferred
R-HSA-75896,abstraction:NextStepPathway,R-HSA-1483257,inferred
R-HSA-8848584,abstraction:NextStepPathway,R-HSA-1483166,inferred
R-HSA-8848584,abstraction:NextStepPathway,R-HSA-1483206,inferred
R-HSA-8848584,abstraction:NextStepPathway,R-HSA-1483257,inferred
R-HSA-1989781,abstraction:NextStepPathway,R-HSA-9861718,original
R-HSA-1989781,abstraction:NextStepPathway,R-HSA-70268,inferred
R-HSA-1989781,abstraction:NextStepPathway,R-HSA-1428517,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-9861718,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-70268,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-1428517,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-9861718,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-70268,inferred
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-8964539,original
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-3700989,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-3700989,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-212436,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-212436,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-73857,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-73857,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-74160,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-74160,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-210500,original
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-112310,inferred
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-5628897,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-3700989,abstraction:NextStepPathway,R-HSA-210500,inferred
R-HSA-3700989,abstraction:NextStepPathway,R-HSA-112310,inferred
R-HSA-3700989,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-3700989,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-212436,abstraction:NextStepPathway,R-HSA-210500,inferred
R-HSA-212436,abstraction:NextStepPathway,R-HSA-112310,inferred
R-HSA-212436,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-212436,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-73857,abstraction:NextStepPathway,R-HSA-210500,inferred
R-HSA-73857,abstraction:NextStepPathway,R-HSA-112310,inferred
R-HSA-73857,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-73857,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-74160,abstraction:NextStepPathway,R-HSA-210500,inferred
R-HSA-74160,abstraction:NextStepPathway,R-HSA-112310,inferred
R-HSA-74160,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-74160,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-70635,abstraction:NextStepPathway,R-HSA-379716,original
R-HSA-70635,abstraction:NextStepPathway,R-HSA-379724,inferred
R-HSA-70635,abstraction:NextStepPathway,R-HSA-72766,inferred
R-HSA-70635,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-379716,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-379724,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-72766,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-70635,abstraction:NextStepPathway,R-HSA-71737,original
R-HSA-71291,abstraction:NextStepPathway,R-HSA-71737,inferred
R-HSA-448706,abstraction:NextStepPathway,R-HSA-5620971,original
R-HSA-448706,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-448706,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-446652,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-446652,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-446652,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-9660826,abstraction:NextStepPathway,R-HSA-5620971,original
R-HSA-9660826,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-9660826,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-9664424,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-9664424,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-9664424,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-5601884,abstraction:NextStepPathway,R-HSA-9845323,original
R-HSA-5601884,abstraction:NextStepPathway,R-HSA-9842860,inferred
R-HSA-5601884,abstraction:NextStepPathway,R-HSA-212165,inferred
R-HSA-211000,abstraction:NextStepPathway,R-HSA-9845323,inferred
R-HSA-211000,abstraction:NextStepPathway,R-HSA-9842860,inferred
R-HSA-211000,abstraction:NextStepPathway,R-HSA-212165,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-111932,original
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9031628,original
R-HSA-111931,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9634638,original
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-9634638,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-9634638,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-9634638,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-9634638,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-9634638,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-9634638,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-9031628,original
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-9664323,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-9031628,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-9662851,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-9031628,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-9664433,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-9031628,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-9658195,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-9031628,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-9824443,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-9031628,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-5663205,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-9031628,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-1643685,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-442720,abstraction:NextStepPathway,R-HSA-9634638,original
R-HSA-442720,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-442720,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-442720,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-442720,abstraction:NextStepPathway,R-HSA-111932,original
R-HSA-442720,abstraction:NextStepPathway,R-HSA-9031628,original
R-HSA-442720,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-442720,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-442720,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-442720,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9634638,original
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-111932,original
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9031628,original
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-198725,inferred
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-163125,abstraction:NextStepPathway,R-HSA-446219,inferred
R-HSA-163125,abstraction:NextStepPathway,R-HSA-446193,inferred
R-HSA-163125,abstraction:NextStepPathway,R-HSA-446203,inferred
R-HSA-110331,abstraction:NextStepPathway,R-HSA-5649702,original
R-HSA-73927,abstraction:NextStepPathway,R-HSA-5649702,inferred
R-HSA-418885,abstraction:NextStepPathway,R-HSA-428542,original
R-HSA-418885,abstraction:NextStepPathway,R-HSA-376176,inferred
R-HSA-373752,abstraction:NextStepPathway,R-HSA-428542,inferred
R-HSA-373752,abstraction:NextStepPathway,R-HSA-376176,inferred
R-HSA-2142696,abstraction:NextStepPathway,R-HSA-211979,original
R-HSA-2142696,abstraction:NextStepPathway,R-HSA-211897,inferred
R-HSA-2142696,abstraction:NextStepPathway,R-HSA-211945,inferred
R-HSA-2142696,abstraction:NextStepPathway,R-HSA-211859,inferred
R-HSA-3247509,abstraction:NextStepPathway,R-HSA-1266695,original
R-HSA-3247509,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-3247509,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-3247509,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-4839726,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-4839726,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-4839726,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-4839726,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-2179392,abstraction:NextStepPathway,R-HSA-5673001,original
R-HSA-2179392,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-2179392,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-881907,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-881907,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-881907,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-416476,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-416476,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-416476,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-203927,abstraction:NextStepPathway,R-HSA-5578749,original
R-HSA-167243,abstraction:NextStepPathway,R-HSA-167246,original
R-HSA-167243,abstraction:NextStepPathway,R-HSA-167169,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-177929,original
R-HSA-194138,abstraction:NextStepPathway,R-HSA-428930,original
R-HSA-194138,abstraction:NextStepPathway,R-HSA-392518,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-76002,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-109582,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-428930,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-392518,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-428930,inferred
R-HSA-167242,abstraction:NextStepPathway,R-HSA-167290,original
R-HSA-167169,abstraction:NextStepPathway,R-HSA-167290,inferred
R-HSA-167242,abstraction:NextStepPathway,R-HSA-167287,original
R-HSA-167169,abstraction:NextStepPathway,R-HSA-167287,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-74751,original
R-HSA-179812,abstraction:NextStepPathway,R-HSA-74752,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-74751,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-74752,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-112412,original
R-HSA-179812,abstraction:NextStepPathway,R-HSA-112399,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-2428928,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-2428924,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-2404192,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-112412,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-112399,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-2428928,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-2428924,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-2404192,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-167044,original
R-HSA-179812,abstraction:NextStepPathway,R-HSA-187687,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-167044,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-187687,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-187037,inferred
R-HSA-177929,abstraction:NextStepPathway,R-HSA-166520,inferred
R-HSA-179812,abstraction:NextStepPathway,R-HSA-180336,original
R-HSA-74751,abstraction:NextStepPathway,R-HSA-180336,original
