pathwayID,interaction,nextPathwayID,tag
R-HSA-877300,abstraction:NextStepPathway,R-HSA-9942503,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-2559582,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-2559580,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-8853884,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-69541,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-69481,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-111471,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-8852276,orignal
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-6804757,orignal
R-HSA-3065679,abstraction:NextStepPathway,R-HSA-3065676,orignal
R-HSA-1660537,abstraction:NextStepPathway,R-HSA-1660514,orignal
R-HSA-1660537,abstraction:NextStepPathway,R-HSA-1660502,orignal
R-HSA-9958517,abstraction:NextStepPathway,R-HSA-6798163,orignal
R-HSA-9958517,abstraction:NextStepPathway,R-HSA-1483191,orignal
R-HSA-9958517,abstraction:NextStepPathway,R-HSA-264642,orignal
R-HSA-913709,abstraction:NextStepPathway,R-HSA-977068,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-418217,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-9634597,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-392451,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-170670,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-418597,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-432040,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-8964315,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-416482,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-8964616,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-163615,orignal
R-HSA-418594,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-2173795,abstraction:NextStepPathway,R-HSA-2173796,orignal
R-HSA-2173795,abstraction:NextStepPathway,R-HSA-2173788,orignal
R-HSA-2173795,abstraction:NextStepPathway,R-HSA-5689880,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-2871809,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-434316,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-112043,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-2029485,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-5218921,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-2179392,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-422356,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-1489509,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-399997,abstraction:NextStepPathway,R-HSA-983695,orignal
R-HSA-937072,abstraction:NextStepPathway,R-HSA-450302,orignal
R-HSA-937072,abstraction:NextStepPathway,R-HSA-975163,orignal
R-HSA-937072,abstraction:NextStepPathway,R-HSA-445989,orignal
R-HSA-937072,abstraction:NextStepPathway,R-HSA-9705671,orignal
R-HSA-937072,abstraction:NextStepPathway,R-HSA-168638,orignal
R-HSA-937072,abstraction:NextStepPathway,R-HSA-450321,orignal
R-HSA-937072,abstraction:NextStepPathway,R-HSA-9020702,orignal
R-HSA-9619665,abstraction:NextStepPathway,R-HSA-190861,orignal
R-HSA-167246,abstraction:NextStepPathway,R-HSA-167238,orignal
R-HSA-167246,abstraction:NextStepPathway,R-HSA-167243,orignal
R-HSA-75892,abstraction:NextStepPathway,R-HSA-202733,orignal
R-HSA-75892,abstraction:NextStepPathway,R-HSA-114604,orignal
R-HSA-75892,abstraction:NextStepPathway,R-HSA-9845620,orignal
R-HSA-174414,abstraction:NextStepPathway,R-HSA-174417,orignal
R-HSA-174414,abstraction:NextStepPathway,R-HSA-174437,orignal
R-HSA-2894862,abstraction:NextStepPathway,R-HSA-2644606,orignal
R-HSA-9032500,abstraction:NextStepPathway,R-HSA-9032759,orignal
R-HSA-392170,abstraction:NextStepPathway,R-HSA-418217,orignal
R-HSA-392170,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-392170,abstraction:NextStepPathway,R-HSA-392451,orignal
R-HSA-392170,abstraction:NextStepPathway,R-HSA-170670,orignal
R-HSA-392170,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-392170,abstraction:NextStepPathway,R-HSA-8964315,orignal
R-HSA-392170,abstraction:NextStepPathway,R-HSA-8964616,orignal
R-HSA-4641262,abstraction:NextStepPathway,R-HSA-201681,orignal
R-HSA-6804114,abstraction:NextStepPathway,R-HSA-75035,orignal
R-HSA-6804114,abstraction:NextStepPathway,R-HSA-6804115,orignal
R-HSA-6804114,abstraction:NextStepPathway,R-HSA-176187,orignal
R-HSA-6804114,abstraction:NextStepPathway,R-HSA-156711,orignal
R-HSA-5693579,abstraction:NextStepPathway,R-HSA-5685942,orignal
R-HSA-380108,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-380108,abstraction:NextStepPathway,R-HSA-376176,orignal
R-HSA-9036866,abstraction:NextStepPathway,R-HSA-187037,orignal
R-HSA-6803211,abstraction:NextStepPathway,R-HSA-202733,orignal
R-HSA-6803211,abstraction:NextStepPathway,R-HSA-75158,orignal
R-HSA-166020,abstraction:NextStepPathway,R-HSA-166016,orignal
R-HSA-166663,abstraction:NextStepPathway,R-HSA-977606,orignal
R-HSA-166663,abstraction:NextStepPathway,R-HSA-174577,orignal
R-HSA-1483196,abstraction:NextStepPathway,R-HSA-1660514,orignal
R-HSA-1483196,abstraction:NextStepPathway,R-HSA-1483148,orignal
R-HSA-1483196,abstraction:NextStepPathway,R-HSA-1483101,orignal
R-HSA-1483196,abstraction:NextStepPathway,R-HSA-1483166,orignal
R-HSA-1483196,abstraction:NextStepPathway,R-HSA-1482788,orignal
R-HSA-549127,abstraction:NextStepPathway,R-HSA-2142789,orignal
R-HSA-549127,abstraction:NextStepPathway,R-HSA-6787450,orignal
R-HSA-549127,abstraction:NextStepPathway,R-HSA-6793080,orignal
R-HSA-549127,abstraction:NextStepPathway,R-HSA-9857492,orignal
R-HSA-2534343,abstraction:NextStepPathway,R-HSA-1300645,orignal
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-69473,orignal
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5693616,orignal
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-6804756,orignal
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5685938,orignal
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5693538,orignal
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5685939,orignal
R-HSA-8932504,abstraction:NextStepPathway,R-HSA-9939291,orignal
R-HSA-8932504,abstraction:NextStepPathway,R-HSA-8932505,orignal
R-HSA-2142845,abstraction:NextStepPathway,R-HSA-2160916,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-111931,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-442982,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-2871809,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-164378,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9634597,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-111933,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9620244,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-111957,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-163560,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-418597,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-442729,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-111932,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-445355,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9856532,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-163359,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-5218921,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-432040,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-203615,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-111997,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-163358,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-2025928,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-5218920,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-983695,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-2514859,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9634600,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9860927,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-163615,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-392517,orignal
R-HSA-9856530,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-73930,abstraction:NextStepPathway,R-HSA-110381,orignal
R-HSA-69205,abstraction:NextStepPathway,R-HSA-69202,orignal
R-HSA-69205,abstraction:NextStepPathway,R-HSA-8953750,orignal
R-HSA-69205,abstraction:NextStepPathway,R-HSA-68689,orignal
R-HSA-69205,abstraction:NextStepPathway,R-HSA-68962,orignal
R-HSA-69205,abstraction:NextStepPathway,R-HSA-69656,orignal
R-HSA-69205,abstraction:NextStepPathway,R-HSA-1362277,orignal
R-HSA-69205,abstraction:NextStepPathway,R-HSA-1362300,orignal
R-HSA-9679509,abstraction:NextStepPathway,R-HSA-9678110,orignal
R-HSA-76071,abstraction:NextStepPathway,R-HSA-749476,orignal
R-HSA-975138,abstraction:NextStepPathway,R-HSA-975163,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-611105,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-70263,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-9853506,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-8964539,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-71064,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-70268,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-8963693,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-442660,orignal
R-HSA-9856872,abstraction:NextStepPathway,R-HSA-71403,orignal
R-HSA-189085,abstraction:NextStepPathway,R-HSA-8981373,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-8849474,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-9020558,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-512988,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-9703465,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-1266695,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-8875791,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-9702518,orignal
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-982772,orignal
R-HSA-8849474,abstraction:NextStepPathway,R-HSA-2586552,orignal
R-HSA-8849474,abstraction:NextStepPathway,R-HSA-9707564,orignal
R-HSA-8849474,abstraction:NextStepPathway,R-HSA-8875791,orignal
R-HSA-6798163,abstraction:NextStepPathway,R-HSA-1614635,orignal
R-HSA-6798163,abstraction:NextStepPathway,R-HSA-196757,orignal
R-HSA-6798163,abstraction:NextStepPathway,R-HSA-156581,orignal
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-111931,orignal
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-9022692,orignal
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-111932,orignal
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-9616222,orignal
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-9031628,orignal
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-173107,abstraction:NextStepPathway,R-HSA-162585,orignal
R-HSA-9013973,abstraction:NextStepPathway,R-HSA-9828211,orignal
R-HSA-9013973,abstraction:NextStepPathway,R-HSA-936964,orignal
R-HSA-8951664,abstraction:NextStepPathway,R-HSA-9755511,orignal
R-HSA-8951664,abstraction:NextStepPathway,R-HSA-9679191,orignal
R-HSA-2022923,abstraction:NextStepPathway,R-HSA-2024101,orignal
R-HSA-211916,abstraction:NextStepPathway,R-HSA-196791,orignal
R-HSA-5654221,abstraction:NextStepPathway,R-HSA-2029485,orignal
R-HSA-5654221,abstraction:NextStepPathway,R-HSA-5218921,orignal
R-HSA-5654221,abstraction:NextStepPathway,R-HSA-1489509,orignal
R-HSA-9754189,abstraction:NextStepPathway,R-HSA-9796292,orignal
R-HSA-9754189,abstraction:NextStepPathway,R-HSA-9758919,orignal
R-HSA-9754189,abstraction:NextStepPathway,R-HSA-9733709,orignal
R-HSA-9754189,abstraction:NextStepPathway,R-HSA-9793380,orignal
R-HSA-9754189,abstraction:NextStepPathway,R-HSA-9823730,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-389359,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-8876198,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-1257604,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-69202,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-392451,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-5628897,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-9755779,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-114604,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-69656,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-111447,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-203615,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-1358803,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-6804759,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-198323,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-2730905,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-5218920,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-6804758,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-9634635,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-9604323,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-8948751,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-6804757,orignal
R-HSA-389357,abstraction:NextStepPathway,R-HSA-202424,orignal
R-HSA-189200,abstraction:NextStepPathway,R-HSA-446205,orignal
R-HSA-9034013,abstraction:NextStepPathway,R-HSA-9034015,orignal
R-HSA-9034013,abstraction:NextStepPathway,R-HSA-9603381,orignal
R-HSA-9034013,abstraction:NextStepPathway,R-HSA-9034864,orignal
R-HSA-9034013,abstraction:NextStepPathway,R-HSA-9034793,orignal
R-HSA-180746,abstraction:NextStepPathway,R-HSA-165054,orignal
R-HSA-442982,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-9018679,abstraction:NextStepPathway,R-HSA-9023661,orignal
R-HSA-9018679,abstraction:NextStepPathway,R-HSA-9018896,orignal
R-HSA-9603381,abstraction:NextStepPathway,R-HSA-6811558,orignal
R-HSA-9603381,abstraction:NextStepPathway,R-HSA-1257604,orignal
R-HSA-416572,abstraction:NextStepPathway,R-HSA-5627117,orignal
R-HSA-416572,abstraction:NextStepPathway,R-HSA-5625740,orignal
R-HSA-416572,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-416572,abstraction:NextStepPathway,R-HSA-416482,orignal
R-HSA-167152,abstraction:NextStepPathway,R-HSA-167200,orignal
R-HSA-168138,abstraction:NextStepPathway,R-HSA-109704,orignal
R-HSA-168138,abstraction:NextStepPathway,R-HSA-975155,orignal
R-HSA-162592,abstraction:NextStepPathway,R-HSA-177539,orignal
R-HSA-162592,abstraction:NextStepPathway,R-HSA-164843,orignal
R-HSA-162592,abstraction:NextStepPathway,R-HSA-175567,orignal
R-HSA-433692,abstraction:NextStepPathway,R-HSA-196807,orignal
R-HSA-433692,abstraction:NextStepPathway,R-HSA-428643,orignal
R-HSA-433692,abstraction:NextStepPathway,R-HSA-561048,orignal
R-HSA-433692,abstraction:NextStepPathway,R-HSA-9749641,orignal
R-HSA-433692,abstraction:NextStepPathway,R-HSA-2162123,orignal
R-HSA-373080,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-373080,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-9682706,abstraction:NextStepPathway,R-HSA-9679509,orignal
R-HSA-69091,abstraction:NextStepPathway,R-HSA-69183,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-2559582,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-2871796,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-2559585,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-6811555,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-450302,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-8853884,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-69541,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-450341,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-6804756,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-69481,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-450321,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-111471,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-8852276,orignal
R-HSA-2559580,abstraction:NextStepPathway,R-HSA-6804757,orignal
R-HSA-5654706,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-5654706,abstraction:NextStepPathway,R-HSA-5654732,orignal
R-HSA-5654706,abstraction:NextStepPathway,R-HSA-5654710,orignal
R-HSA-111367,abstraction:NextStepPathway,R-HSA-73856,orignal
R-HSA-111367,abstraction:NextStepPathway,R-HSA-159227,orignal
R-HSA-112308,abstraction:NextStepPathway,R-HSA-210500,orignal
R-HSA-112308,abstraction:NextStepPathway,R-HSA-264642,orignal
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-8876198,orignal
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9694676,orignal
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9679504,orignal
R-HSA-390650,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-390650,abstraction:NextStepPathway,R-HSA-416476,orignal
R-HSA-390650,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-390650,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-442982,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-1169091,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-111933,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-9620244,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-111957,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-112043,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-2029485,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-442729,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-111932,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-445355,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-5218921,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-203615,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-111997,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-422356,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-9942503,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-1489509,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-2025928,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-5218920,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-5578775,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-983695,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-2514859,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-2871837,orignal
R-HSA-2871809,abstraction:NextStepPathway,R-HSA-202424,orignal
R-HSA-194002,abstraction:NextStepPathway,R-HSA-193048,orignal
R-HSA-194002,abstraction:NextStepPathway,R-HSA-211976,orignal
R-HSA-427601,abstraction:NextStepPathway,R-HSA-174362,orignal
R-HSA-427601,abstraction:NextStepPathway,R-HSA-425381,orignal
R-HSA-6787639,abstraction:NextStepPathway,R-HSA-727802,orignal
R-HSA-1483076,abstraction:NextStepPathway,R-HSA-1482798,orignal
R-HSA-5637810,abstraction:NextStepPathway,R-HSA-1236382,orignal
R-HSA-674695,abstraction:NextStepPathway,R-HSA-113418,orignal
R-HSA-674695,abstraction:NextStepPathway,R-HSA-167152,orignal
R-HSA-674695,abstraction:NextStepPathway,R-HSA-167200,orignal
R-HSA-674695,abstraction:NextStepPathway,R-HSA-75955,orignal
R-HSA-674695,abstraction:NextStepPathway,R-HSA-167158,orignal
R-HSA-674695,abstraction:NextStepPathway,R-HSA-112382,orignal
R-HSA-9833110,abstraction:NextStepPathway,R-HSA-9820960,orignal
R-HSA-9833110,abstraction:NextStepPathway,R-HSA-8983711,orignal
R-HSA-76066,abstraction:NextStepPathway,R-HSA-749476,orignal
R-HSA-2024096,abstraction:NextStepPathway,R-HSA-2024101,orignal
