previousPathwayAncestorID,interaction,nextPathwayAncestorID,tag
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-9693928,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-9645723,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9686347,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9693928,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9645723,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-5213460,abstraction:NextStepPathway,R-HSA-9692913,inferred
R-HSA-5213460,abstraction:NextStepPathway,R-HSA-9692914,inferred
R-HSA-5213460,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-5213460,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-5213460,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-5213460,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-9692913,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-9692914,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-5218859,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9692913,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9692914,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-5357801,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-198323,abstraction:NextStepPathway,R-HSA-6804757,inferred
R-HSA-198323,abstraction:NextStepPathway,R-HSA-6806003,inferred
R-HSA-198323,abstraction:NextStepPathway,R-HSA-5633007,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-9679504,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-9679504,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-9679504,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9679504,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-9679504,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-9678108,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-9694676,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-9772572,inferred
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-9694516,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-9694676,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-9772572,inferred
R-HSA-5205647,abstraction:NextStepPathway,R-HSA-9694516,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-9694676,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-9772572,inferred
R-HSA-9663891,abstraction:NextStepPathway,R-HSA-9694516,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9694676,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9772572,inferred
R-HSA-1632852,abstraction:NextStepPathway,R-HSA-9694516,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-9694676,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-9772572,inferred
R-HSA-9612973,abstraction:NextStepPathway,R-HSA-9694516,inferred
R-HSA-5625740,abstraction:NextStepPathway,R-HSA-75035,inferred
R-HSA-5625740,abstraction:NextStepPathway,R-HSA-69473,inferred
R-HSA-5625740,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-5625740,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-5625740,abstraction:NextStepPathway,R-HSA-1640170,inferred
R-HSA-195258,abstraction:NextStepPathway,R-HSA-75035,inferred
R-HSA-195258,abstraction:NextStepPathway,R-HSA-69473,inferred
R-HSA-195258,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-195258,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-195258,abstraction:NextStepPathway,R-HSA-1640170,inferred
R-HSA-194315,abstraction:NextStepPathway,R-HSA-75035,inferred
R-HSA-194315,abstraction:NextStepPathway,R-HSA-69473,inferred
R-HSA-194315,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-194315,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-194315,abstraction:NextStepPathway,R-HSA-1640170,inferred
R-HSA-9716542,abstraction:NextStepPathway,R-HSA-75035,inferred
R-HSA-9716542,abstraction:NextStepPathway,R-HSA-69473,inferred
R-HSA-9716542,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-9716542,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-9716542,abstraction:NextStepPathway,R-HSA-1640170,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-75035,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-69473,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9833109,inferred
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9833110,inferred
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9820952,inferred
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-909733,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-909733,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-913531,abstraction:NextStepPathway,R-HSA-9833109,inferred
R-HSA-913531,abstraction:NextStepPathway,R-HSA-9833110,inferred
R-HSA-913531,abstraction:NextStepPathway,R-HSA-9820952,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-9833109,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-9833110,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-9820952,inferred
R-HSA-72731,abstraction:NextStepPathway,R-HSA-72695,inferred
R-HSA-8851907,abstraction:NextStepPathway,R-HSA-8875555,inferred
R-HSA-8851907,abstraction:NextStepPathway,R-HSA-8875878,inferred
R-HSA-8851907,abstraction:NextStepPathway,R-HSA-8865999,inferred
R-HSA-72706,abstraction:NextStepPathway,R-HSA-156902,inferred
R-HSA-72706,abstraction:NextStepPathway,R-HSA-156842,inferred
R-HSA-72737,abstraction:NextStepPathway,R-HSA-156902,inferred
R-HSA-72737,abstraction:NextStepPathway,R-HSA-156842,inferred
R-HSA-72613,abstraction:NextStepPathway,R-HSA-156902,inferred
R-HSA-72613,abstraction:NextStepPathway,R-HSA-156842,inferred
R-HSA-211999,abstraction:NextStepPathway,R-HSA-156590,inferred
R-HSA-211999,abstraction:NextStepPathway,R-HSA-156580,inferred
R-HSA-446210,abstraction:NextStepPathway,R-HSA-2142845,inferred
R-HSA-446210,abstraction:NextStepPathway,R-HSA-1630316,inferred
R-HSA-446219,abstraction:NextStepPathway,R-HSA-2142845,inferred
R-HSA-446219,abstraction:NextStepPathway,R-HSA-1630316,inferred
R-HSA-446193,abstraction:NextStepPathway,R-HSA-2142845,inferred
R-HSA-446193,abstraction:NextStepPathway,R-HSA-1630316,inferred
R-HSA-446203,abstraction:NextStepPathway,R-HSA-2142845,inferred
R-HSA-446203,abstraction:NextStepPathway,R-HSA-1630316,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-2142845,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-1630316,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-2142845,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-1630316,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-2586552,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-2586552,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-9020558,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-451927,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-9020558,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-451927,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-512988,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-512988,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-9027283,abstraction:NextStepPathway,R-HSA-982772,inferred
R-HSA-9006335,abstraction:NextStepPathway,R-HSA-982772,inferred
R-HSA-975110,abstraction:NextStepPathway,R-HSA-3134963,inferred
R-HSA-975110,abstraction:NextStepPathway,R-HSA-1834949,inferred
R-HSA-975155,abstraction:NextStepPathway,R-HSA-3134963,inferred
R-HSA-168138,abstraction:NextStepPathway,R-HSA-3134963,inferred
R-HSA-168898,abstraction:NextStepPathway,R-HSA-3134963,inferred
R-HSA-168181,abstraction:NextStepPathway,R-HSA-3134963,inferred
R-HSA-933541,abstraction:NextStepPathway,R-HSA-3134963,inferred
R-HSA-933541,abstraction:NextStepPathway,R-HSA-1834949,inferred
R-HSA-933541,abstraction:NextStepPathway,R-HSA-975110,inferred
R-HSA-933541,abstraction:NextStepPathway,R-HSA-975155,inferred
R-HSA-933541,abstraction:NextStepPathway,R-HSA-168138,inferred
R-HSA-933541,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-933541,abstraction:NextStepPathway,R-HSA-168181,inferred
R-HSA-168928,abstraction:NextStepPathway,R-HSA-975110,inferred
R-HSA-912526,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-912526,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-912526,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-912526,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-451927,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-451927,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-451927,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-140875,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-140877,inferred
R-HSA-9948001,abstraction:NextStepPathway,R-HSA-9960519,inferred
R-HSA-9948001,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-9948001,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-9948001,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-381033,abstraction:NextStepPathway,R-HSA-380994,inferred
R-HSA-381033,abstraction:NextStepPathway,R-HSA-381042,inferred
R-HSA-111463,abstraction:NextStepPathway,R-HSA-351906,inferred
R-HSA-111463,abstraction:NextStepPathway,R-HSA-111465,inferred
R-HSA-111463,abstraction:NextStepPathway,R-HSA-75153,inferred
R-HSA-9753281,abstraction:NextStepPathway,R-HSA-174403,inferred
R-HSA-9753281,abstraction:NextStepPathway,R-HSA-156590,inferred
R-HSA-9753281,abstraction:NextStepPathway,R-HSA-156580,inferred
R-HSA-9753281,abstraction:NextStepPathway,R-HSA-211859,inferred
R-HSA-9753281,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-9748784,abstraction:NextStepPathway,R-HSA-174403,inferred
R-HSA-9748784,abstraction:NextStepPathway,R-HSA-156590,inferred
R-HSA-428643,abstraction:NextStepPathway,R-HSA-4085001,inferred
R-HSA-428643,abstraction:NextStepPathway,R-HSA-446219,inferred
R-HSA-428643,abstraction:NextStepPathway,R-HSA-446193,inferred
R-HSA-428643,abstraction:NextStepPathway,R-HSA-446203,inferred
R-HSA-428643,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-428643,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-9955298,abstraction:NextStepPathway,R-HSA-4085001,inferred
R-HSA-9955298,abstraction:NextStepPathway,R-HSA-446219,inferred
R-HSA-9955298,abstraction:NextStepPathway,R-HSA-446193,inferred
R-HSA-9955298,abstraction:NextStepPathway,R-HSA-446203,inferred
R-HSA-9955298,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-9955298,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-5689896,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-5688426,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-5689896,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-5688426,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-912446,abstraction:NextStepPathway,R-HSA-1221632,inferred
R-HSA-1433557,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-1433557,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-1433557,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-202430,abstraction:NextStepPathway,R-HSA-202433,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-2029482,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-2029482,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-2029482,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-5663213,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-5663213,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-195258,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-194315,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-9716542,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-5663213,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-9664422,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-9664417,inferred
R-HSA-202433,abstraction:NextStepPathway,R-HSA-9664407,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-9664422,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-9664417,inferred
R-HSA-202403,abstraction:NextStepPathway,R-HSA-9664407,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9664422,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9664417,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9664407,inferred
R-HSA-2453902,abstraction:NextStepPathway,R-HSA-5365859,inferred
R-HSA-2453902,abstraction:NextStepPathway,R-HSA-5362517,inferred
R-HSA-2453902,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-2453902,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-5365859,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-5362517,inferred
R-HSA-2187338,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-5365859,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-5362517,inferred
R-HSA-9709957,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-68962,abstraction:NextStepPathway,R-HSA-68952,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-68952,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-68952,inferred
R-HSA-69002,abstraction:NextStepPathway,R-HSA-68952,inferred
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9679509,inferred
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9735871,inferred
R-HSA-6785470,abstraction:NextStepPathway,R-HSA-6787450,inferred
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-69202,inferred
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-69206,inferred
R-HSA-2173793,abstraction:NextStepPathway,R-HSA-69202,inferred
R-HSA-2173793,abstraction:NextStepPathway,R-HSA-69206,inferred
R-HSA-170834,abstraction:NextStepPathway,R-HSA-69202,inferred
R-HSA-170834,abstraction:NextStepPathway,R-HSA-69206,inferred
R-HSA-9006936,abstraction:NextStepPathway,R-HSA-69202,inferred
R-HSA-9006936,abstraction:NextStepPathway,R-HSA-69206,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-111931,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-111997,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-111996,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-112043,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-112040,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-1489509,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-9006925,inferred
R-HSA-9031628,abstraction:NextStepPathway,R-HSA-111932,inferred
R-HSA-75892,abstraction:NextStepPathway,R-HSA-114604,inferred
R-HSA-75892,abstraction:NextStepPathway,R-HSA-76002,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-114604,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-76002,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-202040,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-202040,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-202040,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-202040,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-416482,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-416482,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-416482,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-416482,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-416476,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-416476,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-416476,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-416476,inferred
R-HSA-6814122,abstraction:NextStepPathway,R-HSA-418597,inferred
R-HSA-390466,abstraction:NextStepPathway,R-HSA-418597,inferred
R-HSA-391251,abstraction:NextStepPathway,R-HSA-418597,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-418597,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-199920,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-450282,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-450294,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-166058,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-166016,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168249,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168179,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-181438,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168188,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-975138,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-975155,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168138,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168181,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-975871,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168142,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168176,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-448424,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-937061,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-166166,inferred
R-HSA-375165,abstraction:NextStepPathway,R-HSA-168164,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-199920,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-450282,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-450294,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-166058,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-166016,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168179,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-181438,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168188,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-975138,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-975155,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168138,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168181,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-975871,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168142,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168176,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-448424,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-937061,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-166166,inferred
R-HSA-422475,abstraction:NextStepPathway,R-HSA-168164,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-199920,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-450282,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-450294,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-166058,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-166016,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168179,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-181438,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168188,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-975138,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-975155,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168138,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168181,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-975871,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168142,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168176,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-448424,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-937061,inferred
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-166166,inferred
